user_id,top1,top5
262,54591,54591 54590 53227 47704 56243
264,57914,57914 57938 57800 57774 57773
265,38894,38894 37921 38335 38471 37513
266,38481,38481 37151 38733 38513 40598
267,48304,48304 48302 51178 51183 53644
269,56461,56461 47828 56118 47827 47830
270,40821,40821 41090 40878 40883 40934
271,40483,40483 50507 22357 50701 50506
272,56329,56329 56486 57555 56503 57556
273,36798,36798 36736 36927 34291 35257
275,52769,52769 50609 52321 55353 53448
281,38061,38061 39439 38932 38075 31627
282,33312,33312 35293 32569 35130 36617
283,25411,25411 15962 26903 23669 32087
284,46565,46565 41069 46571 23165 23135
287,58071,58071 54362 48969 6877 55845
288,48527,48527 57351 53840 50156 57391
290,58236,58236 58386 58241 58184 58262
291,56110,56110 56461 54639 54276 56094
292,58089,58089 57205 58071 57219 48969
293,58028,58028 57908 57698 57895 39754
294,52100,52100 53806 52148 51773 52824
296,52839,52839 48818 48478 48947 52851
297,54634,54634 51244 48242 47415 48505
298,40483,40483 22357 19950 32929 21344
300,17077,17077 15522 19668 17018 39313
302,46160,46160 46350 46223 46220 46187
304,32236,32236 33214 33206 32273 32771
305,46828,46828 58531 58418 46958 58516
306,51321,51321 45099 43539 43939 43104
307,54668,54668 50304 52721 52769 53243
308,51244,51244 55561 51796 47415 55157
309,32181,32181 40804 46359 31316 28091
311,46828,46828 46600 58418 46937 58421
312,56909,56909 52214 52129 55169 56974
313,51321,51321 44568 45702 41270 45434
314,51321,51321 52106 48775 52675 48797
315,52131,52131 55525 50904 51823 51532
316,58386,58386 58236 58184 58351 58241
318,58414,58414 56702 56050 53158 54501
319,41950,41950 39454 51583 53166 51604
320,40830,40830 40821 7212 6570 40340
321,51604,51604 51583 50304 51222 52839
322,58418,58418 58421 58516 46625 58423
323,58236,58236 58262 58162 58241 58296
324,58414,58414 56461 2841 1922 2186
326,58414,58414 54716 54846 32883 55254
327,38061,38061 38064 38062 37114 37906
328,39253,39253 40721 37300 39763 40068
329,58094,58094 58119 58065 53420 58141
330,46943,46943 46799 46717 47080 46842
333,58215,58215 58313 58337 58317 58302
334,46293,46293 43946 43944 43947 47088
335,49446,49446 52898 52954 51321 47540
336,58313,58313 58337 58222 58304 58249
337,47098,47098 46443 49773 44767 51583
338,39324,39324 37151 37171 38733 38703
339,58296,58296 58313 58258 58230 58164
340,39849,39849 39200 40253 40255 39199
341,57753,57753 57704 57800 57751 57654
343,52769,52769 48818 47686 52839 49900
344,49763,49763 54768 49764 49762 53557
345,51379,51379 47900 56022 47041 56015
346,56219,56219 47704 52428 56072 50050
348,49483,49483 52898 52897 52862 52861
349,46476,46476 46453 46552 46293 46525
350,7212,7212 58089 6759 55086 53726
351,58414,58414 52100 53806 58456 3503
352,57751,57751 57753 57668 57800 58024
353,58151,58151 58071 58090 58088 58146
354,58386,58386 58215 58225 58317 58302
356,39849,39849 40253 39200 38181 40251
357,56084,56084 56404 56397 56140 56185
358,53448,53448 49709 47686 56329 47733
359,56909,56909 56848 57285 56974 47245
360,58414,58414 50838 54768 54833 55086
361,46362,46362 46220 40734 46177 46241
362,55086,55086 54393 55081 55609 55648
363,38894,38894 37513 37921 37329 37399
365,58313,58313 58418 58531 58222 58516
366,37401,37401 39253 38181 37443 39200
367,40599,40599 39689 40235 40598 39888
368,46476,46476 46223 46565 55786 46454
369,56840,56840 54891 48102 52131 52370
370,53448,53448 35112 56385 41383 56388
371,54768,54768 53965 50838 54823 55254
372,55086,55086 55609 55046 54393 48718
374,54907,54907 50691 50078 48344 53726
375,38064,38064 38061 38075 39439 38062
376,57205,57205 55449 48342 49548 58064
377,58421,58421 58463 58435 58516 58434
378,58115,58115 58094 58141 58103 58082
379,58184,58184 58304 58296 58351 58222
380,46625,46625 46600 46828 46937 46626
382,42391,42391 41979 45692 45528 43944
383,48797,48797 48803 52370 49948 52605
384,50838,50838 53726 54823 55086 54939
387,43775,43775 43181 43323 41603 43786
390,57979,57979 57980 50529 51379 55200
394,58090,58090 58151 58088 58071 58059
395,40827,40827 40915 40821 40858 40830
396,41950,41950 42504 41603 43510 43673
398,38820,38820 39525 39454 39922 39112
399,47900,47900 55200 51379 55062 49198
401,58414,58414 56461 56090 56266 56435
402,58421,58421 58424 58313 58317 58249
404,53259,53259 54362 56982 55022 53260
405,58089,58089 58071 58090 52211 48527
406,52104,52104 53806 55155 52100 49094
408,46565,46565 46521 46350 46502 46373
409,57671,57671 58035 54716 53541 55516
411,37906,37906 38064 38817 38820 40021
412,44767,44767 43185 41474 41848 43798
413,58318,58318 58313 58317 58386 58179
415,52839,52839 51426 52350 53359 52888
416,50042,50042 52724 50013 52131 47601
419,40483,40483 22357 38539 44959 41201
420,58184,58184 58317 58386 58219 58236
421,43323,43323 42381 43760 39454 38817
424,58421,58421 58424 58423 58463 58516
425,43181,43181 43775 43760 45878 41556
426,43181,43181 43760 41603 43775 43323
431,39579,39579 38075 38064 39454 39325
432,38544,38544 37921 39683 37513 37300
433,41950,41950 41892 40934 44767 39525
434,45080,45080 45434 43539 44585 45646
436,40830,40830 40846 40915 41091 40883
437,7212,7212 40340 37103 40483 5889
438,40934,40934 40821 40878 40858 40820
440,53158,53158 56046 56045 56566 56434
441,46625,46625 46937 46621 40752 46654
443,57565,57565 56090 56435 56266 56207
445,56084,56084 56329 47686 56486 56502
446,56461,56461 47828 54639 54276 56450
447,56329,56329 56084 56403 56424 56423
448,46476,46476 46220 47098 46443 46216
450,50304,50304 52839 53529 51490 52873
451,57106,57106 54591 40972 51375 41069
452,30048,30048 31836 32006 29995 26938
453,37921,37921 34470 38588 38894 37111
455,55200,55200 51036 47900 50529 55979
456,56450,56450 47828 47830 56110 56453
457,40599,40599 40600 40486 39689 40598
458,38101,38101 49009 52839 38075 32282
459,58414,58414 58463 58516 58418 58456
461,46945,46945 46828 46958 46888 46621
462,54791,54791 52612 52766 55516 57671
463,54716,54716 58414 54846 54811 54954
465,48797,48797 49948 52954 49446 48803
466,55470,55470 53726 54319 54768 54752
468,37906,37906 38544 37329 40021 39325
469,40934,40934 40938 40827 40836 40599
470,43323,43323 41603 55135 38075 39454
471,37132,37132 37447 37300 37401 38840
472,52625,52625 50078 54907 51821 51155
474,58139,58139 58064 58144 58119 55449
476,56610,56610 54819 56608 50180 54777
477,53592,53592 50365 52898 52318 50113
478,40861,40861 40947 40837 40836 40828
479,45878,45878 43944 43946 44902 45436
480,51379,51379 56909 57110 57470 51363
481,44568,44568 45434 44869 43539 43102
482,57661,57661 57773 57938 57800 57700
483,58530,58530 46565 58418 46937 46625
485,19263,19263 24283 23165 19374 22182
486,32236,32236 32771 32885 27594 32273
487,40763,40763 46510 46937 39525 40065
489,40599,40599 40598 39689 40486 38481
490,7212,7212 17025 7478 13702 8061
492,40821,40821 40857 40827 40830 7212
494,55082,55082 54846 54947 54954 55081
495,58414,58414 58423 58424 58421 58418
496,51178,51178 53840 56165 51183 56019
498,56329,56329 36093 48436 36244 56271
502,47098,47098 51604 53166 46476 51583
503,30048,30048 32087 40949 27037 24363
504,46565,46565 40599 39922 46625 40235
507,54362,54362 57205 57219 55220 55022
509,54947,54947 54716 56461 58414 54846
510,46169,46169 44767 41091 46716 40972
513,52954,52954 51321 49446 51495 52370
514,51047,51047 46476 55786 46502 46448
515,52839,52839 49602 48818 52347 50990
517,24283,24283 39490 40576 46565 40338
518,52474,52474 46443 46565 40796 55979
519,7233,7233 7240 6570 6569 7232
520,54846,54846 54716 54405 54954 54432
521,58313,58313 58158 58249 58324 58323
522,55449,55449 55520 55519 56358 53419
524,37061,37061 34915 36093 33932 36608
525,46565,46565 37567 46476 38481 46583
526,55086,55086 55609 40844 55081 40836
527,51321,51321 52954 48102 51494 52763
529,56974,56974 55169 55232 52129 56304
531,50078,50078 50691 53726 55086 54907
533,40021,40021 39325 37628 37906 38064
534,41383,41383 38817 33836 35297 35299
535,19486,19486 19603 40483 35353 20011
536,40915,40915 40844 40837 41091 40858
537,49773,49773 46443 44634 51047 46223
538,50180,50180 52769 56164 51244 56610
540,41848,41848 44883 43183 44165 43185
541,52898,52898 52899 49483 56840 47541
543,41383,41383 53448 56385 37001 47686
545,46895,46895 46828 46600 46625 46565
547,33605,33605 33514 35967 34087 35943
548,41091,41091 40915 40846 40830 41090
549,15727,15727 16048 17077 16117 15735
550,39200,39200 38181 39199 40272 39849
551,39689,39689 40599 40598 39888 38481
552,52104,52104 53575 52100 49094 53806
553,52318,52318 52954 53592 48623 49405
554,54276,54276 57351 48527 57671 57262
555,47214,47214 43181 43775 43795 45878
556,49853,49853 57391 50156 57392 54284
557,57704,57704 57753 57865 57800 58014
558,41950,41950 41892 56243 41628 51583
560,38894,38894 38061 37921 38471 38335
561,33293,33293 35967 33605 17569 17570
563,56397,56397 56510 56424 56423 56187
566,58530,58530 58418 52839 58414 58518
567,49009,49009 43334 54617 38101 44203
568,39849,39849 39200 39720 39721 38461
570,49413,49413 51047 46476 55786 55979
571,55155,55155 52769 53799 53671 52873
575,46571,46571 46895 53612 46572 46842
577,58414,58414 54716 54846 55082 54426
579,52839,52839 52131 49517 52234 48914
581,46223,46223 46565 46373 46350 46292
586,41141,41141 46565 44767 40883 46451
587,7212,7212 2574 3503 7478 2576
588,7212,7212 17841 17501 6148 3503
590,50180,50180 56404 56403 53158 56020
592,54907,54907 55470 53726 50691 50078
593,38335,38335 37114 38894 38471 37377
594,57285,57285 56827 56840 56846 48102
595,58222,58222 58183 58313 58236 58372
596,43181,43181 43183 45691 45692 43342
597,40235,40235 40607 39525 39689 40558
598,39849,39849 38817 38181 39721 40068
599,58258,58258 58386 58227 58219 58313
601,52769,52769 51571 53688 52657 50112
602,58227,58227 58226 58225 58296 58258
603,37401,37401 40068 39253 37443 36749
604,58296,58296 58386 58258 58219 58292
605,58164,58164 58296 58230 58258 58165
606,44767,44767 46451 46565 40821 41670
607,53726,53726 55470 54907 54768 55105
610,32169,32169 36736 32236 35846 27664
613,52100,52100 53806 52114 52148 53644
614,53448,53448 54454 51138 52839 56385
616,58421,58421 58424 57351 48527 57110
617,52318,52318 53592 48478 48947 52839
618,39200,39200 38181 40068 39199 39721
619,37955,37955 40595 39311 37871 38178
620,58296,58296 58258 58164 58165 58222
622,52954,52954 52318 53592 50370 48102
624,52100,52100 53806 55007 52104 53671
625,48527,48527 55648 57351 57654 57391
628,52100,52100 53806 53143 50031 52198
630,31820,31820 30733 31821 32181 31653
631,58414,58414 58530 46359 45878 46293
633,54768,54768 52610 54668 48914 54823
634,55086,55086 55609 54276 55648 56461
635,32236,32236 32569 32237 32120 30622
636,52211,52211 55878 48527 55086 55648
638,51846,51846 38932 54591 54590 41203
639,46226,46226 46400 46919 51321 45922
641,51532,51532 52131 57462 57463 55084
642,58414,58414 54716 54846 54954 54768
643,57391,57391 57392 48527 50156 55878
645,37711,37711 37946 37238 37802 39490
646,58296,58296 58227 58258 58226 58292
648,39849,39849 38817 39721 38181 39200
651,52100,52100 53806 51201 52198 51155
652,55086,55086 53375 53374 57351 53373
653,45916,45916 44902 45938 41700 44355
654,21690,21690 19603 40483 20199 19950
656,56461,56461 54639 58414 54717 54276
657,46725,46725 46964 34452 46726 46704
658,58424,58424 58421 58423 58164 58248
659,41138,41138 46359 41055 40836 40021
661,32236,32236 32006 31836 32167 27571
662,38281,38281 37132 40836 38733 38817
664,47214,47214 45652 43605 45594 43181
665,58414,58414 54716 54846 54276 54947
666,46571,46571 46594 40796 46434 46895
668,22357,22357 24283 25522 7212 21690
669,56848,56848 53873 56974 56909 57311
670,44585,44585 45080 43102 44596 45434
673,49517,49517 53688 50112 56840 49609
674,52954,52954 52675 51495 48775 51494
675,38481,38481 39439 38061 39371 40836
676,58028,58028 57773 57661 57914 57947
677,55786,55786 56164 56020 55787 57006
679,40844,40844 40836 40837 41046 40936
680,22357,22357 28856 32929 40483 30048
681,38061,38061 38062 37955 37906 38064
682,48102,48102 52370 52954 49446 56840
683,53671,53671 52824 53806 50180 52100
685,51490,51490 52839 51604 52769 52873
687,58434,58434 46223 46160 58435 46565
689,55609,55609 55508 55698 57502 53661
690,46625,46625 46937 46621 46911 46654
693,52954,52954 48797 52370 54356 53592
694,57671,57671 58024 57751 57753 57763
698,54716,54716 54846 54768 54432 54719
699,52104,52104 52100 50031 53575 52130
701,52657,52657 52318 48818 52859 51563
702,38932,38932 39525 39371 40558 38481
703,52922,52922 49517 52721 54716 55609
705,54768,54768 49517 55609 54823 55317
706,46476,46476 46216 46502 46347 46350
709,56164,56164 56165 54790 51379 55783
710,40483,40483 37108 24283 37683 38539
713,45651,45651 44865 45652 44810 43977
714,58028,58028 57700 57895 57969 57661
715,48818,48818 52318 48478 52839 48760
720,58115,58115 48302 56165 51178 49091
721,51321,51321 44865 52763 49483 52898
722,52601,52601 50589 54289 51821 53726
723,39525,39525 38932 39464 39922 41950
724,52318,52318 53688 53592 53617 52839
726,52954,52954 48797 49887 52370 54356
727,40021,40021 32236 32237 37628 32244
728,52954,52954 52370 50112 55976 49609
730,47900,47900 55200 51036 47954 46945
733,6207,6207 7212 7211 13702 7478
734,46565,46565 46895 46842 46571 46265
735,44585,44585 51321 58141 44554 41270
736,43712,43712 43780 41950 40319 39922
737,15727,15727 23793 19668 20016 21326
742,41505,41505 32237 52115 31126 41979
744,31655,31655 30278 32236 31820 32479
747,46476,46476 57399 51583 53166 49773
749,52954,52954 52763 50370 48914 49405
750,31820,31820 32258 45878 31316 32236
752,46476,46476 55353 53198 46453 50980
754,37906,37906 38064 37121 38061 38544
755,51321,51321 52954 48102 47540 51495
756,39324,39324 39763 38733 37511 37151
757,32236,32236 32217 32222 30836 30717
759,48914,48914 47601 55447 52407 51342
760,57751,57751 57753 57828 57764 57847
762,50112,50112 51106 52370 49609 56840
763,50838,50838 54768 52604 50511 54725
764,44902,44902 43946 43944 44165 43947
765,56909,56909 56974 56716 56848 52129
767,57351,57351 56982 48969 57391 54362
769,49091,49091 50042 54790 53821 52309
770,58151,58151 58141 58103 58115 58068
773,15189,15189 16792 14990 16519 15522
774,58414,58414 54819 52612 51730 54668
776,57462,57462 18316 55084 46572 39490
777,52839,52839 51604 51490 53166 53529
778,37114,37114 38932 39439 38061 38101
779,52100,52100 53806 56766 53143 56767
782,53806,53806 52104 52100 55007 52148
784,58530,58530 43712 46223 39525 46937
785,13044,13044 12916 12788 12920 12670
786,55084,55084 55673 52311 19668 52619
787,44203,44203 51423 40483 47337 21570
788,40599,40599 39679 38416 38519 38678
789,37711,37711 24283 37238 19374 24039
791,37061,37061 33932 36753 37031 35864
792,37061,37061 36749 37401 36409 39253
794,46476,46476 40253 46350 46502 46187
795,46625,46625 46937 40255 43780 40235
796,56084,56084 56737 53158 56613 53159
797,40068,40068 37401 40836 37443 39253
799,47686,47686 56329 56076 56084 56403
800,39200,39200 40253 40255 39849 40541
802,35112,35112 36736 35353 33807 33269
805,55520,55520 55105 55449 50691 50078
806,50691,50691 48344 52115 55520 57205
807,57661,57661 57947 57773 57914 57845
808,55449,55449 50691 57205 48344 55520
809,58151,58151 58064 58103 58141 58104
810,58103,58103 58104 58141 58115 58105
815,55235,55235 48304 53840 51737 56959
818,53448,53448 52321 52347 50609 51138
820,58215,58215 58317 58302 58318 58217
821,46350,46350 46160 46347 46177 46223
822,45080,45080 45099 45434 43539 44585
823,57800,57800 57938 57753 57763 58014
824,57753,57753 57800 57704 57828 57751
825,57351,57351 57039 56909 57011 57391
826,58090,58090 58088 58115 58313 58151
827,47686,47686 40253 40514 39720 39499
828,50180,50180 52325 52769 51762 56015
831,58164,58164 58184 58236 58158 58372
832,32258,32258 30733 31655 30984 30622
833,55524,55524 58078 54891 52131 49517
834,55470,55470 51821 55123 52601 54768
838,58414,58414 56461 56090 54276 56121
842,58236,58236 58241 58350 58351 58271
843,54819,54819 52637 52636 52638 51730
844,6570,6570 6569 6566 6282 6563
845,40021,40021 38101 37114 37628 38075
846,39525,39525 41950 39404 40319 39464
847,58296,58296 58258 58262 58271 58351
848,38817,38817 39849 47686 36294 36799
849,58530,58530 58434 58435 46828 46600
850,58530,58530 58434 58418 58435 46937
851,52100,52100 52114 53806 52148 53644
852,58421,58421 58424 58423 57702 48527
853,47387,47387 36093 48436 56084 56329
854,53806,53806 52100 53406 52198 54723
855,58317,58317 58215 58386 58318 58302
856,32569,32569 32236 31631 30048 30622
858,38061,38061 37114 32569 31627 33125
859,23669,23669 30048 29756 28577 30423
860,38820,38820 37906 39754 38817 38064
861,13852,13852 15962 15849 15676 15727
862,40599,40599 40558 38731 39525 39689
863,13044,13044 13043 25411 12812 12916
866,30048,30048 24588 28577 24363 32075
868,46828,46828 46600 46895 46625 46958
870,58414,58414 58418 58423 58530 40483
872,7212,7212 3503 17025 4411 5455
874,37683,37683 38335 37711 38894 24283
875,47041,47041 51379 46828 47900 48815
876,19940,19940 20199 19234 19393 19452
877,46935,46935 46921 47056 46934 47041
878,24283,24283 24650 24588 32006 25522
880,40255,40255 43780 56397 40541 40253
881,56329,56329 47686 56084 56486 56083
883,40836,40836 40877 40934 40844 41039
885,36749,36749 37061 36409 37079 40068
886,40255,40255 40541 39130 39888 40050
887,40068,40068 37401 39253 38461 37443
888,58313,58313 58258 58324 58249 58323
889,55449,55449 48344 56360 52115 48342
890,58236,58236 58183 57585 55979 56164
891,55449,55449 50691 55520 48344 57205
893,57773,57773 57914 57774 57956 57800
894,55449,55449 50691 55520 48344 50078
895,48102,48102 56840 49414 56839 53420
896,58421,58421 58424 48527 58414 58423
897,58158,58158 58115 50317 51153 49091
898,58296,58296 58313 58258 58324 58372
899,57753,57753 57668 57751 57800 57723
900,58071,58071 58151 58090 58144 58139
901,45080,45080 44883 45099 45434 43539
905,58313,58313 58296 58222 58258 58317
906,51321,51321 57969 48102 47616 51590
907,57800,57800 57938 57914 57774 57773
910,52318,52318 52954 53592 49609 53688
911,58064,58064 58141 58082 58103 58065
912,50691,50691 50078 48344 55449 53726
915,53529,53529 54591 52839 51846 53083
916,52636,52636 54819 52637 51730 51729
918,54819,54819 58414 52636 52637 52638
919,52839,52839 52896 51426 50304 53391
920,52839,52839 52769 52896 52325 51726
922,46216,46216 46220 46319 46597 48478
924,52100,52100 56766 53806 51339 56767
925,53806,53806 54819 55752 52104 53556
926,52100,52100 53806 52824 52112 55609
927,58435,58435 58516 58418 58434 58534
928,26254,26254 31655 29081 32222 32236
929,45099,45099 45434 45080 43355 43539
930,45434,45434 45080 45099 43355 43539
931,49446,49446 52954 52370 52898 48803
932,13044,13044 17930 12788 12840 12916
934,19263,19263 15727 40821 23793 22043
936,13044,13044 12916 12920 13043 12670
937,13852,13852 15962 15676 15849 15727
939,19263,19263 19712 40483 20250 21326
940,58418,58418 40486 40598 39689 40599
941,15727,15727 23669 40821 37385 23793
943,46935,46935 46921 47056 46934 47022
944,40915,40915 40883 40858 41007 40846
946,46921,46921 46958 46930 46935 46934
947,7233,7233 7235 7240 7232 6814
949,46828,46828 46958 46921 46935 46934
950,58164,58164 58248 58165 58249 58206
953,39200,39200 38181 40068 39199 39763
954,56084,56084 56329 56403 47686 56404
955,43780,43780 40541 46625 40607 40763
957,58463,58463 58435 58421 58456 58424
958,46625,46625 46911 46964 46958 46654
959,56015,56015 51379 50180 55982 56222
960,56461,56461 58414 56784 56569 56796
962,38733,38733 38181 37151 39200 38601
963,37401,37401 40068 39253 37443 37740
964,46187,46187 56397 47124 40761 56510
965,37401,37401 37061 36749 39253 36409
967,55449,55449 50691 55520 50078 48344
968,50691,50691 55105 55520 55449 50078
971,57753,57753 57654 57800 57751 57668
973,58271,58271 58296 58270 58304 58372
974,54907,54907 50078 55470 50691 55086
975,47686,47686 52769 50064 49709 56329
977,57654,57654 57671 48527 57751 55648
981,57800,57800 57704 57751 57828 57668
982,58313,58313 58158 58249 58317 58337
983,51321,51321 44568 47540 41270 52675
986,36294,36294 37447 36409 36354 35788
987,52318,52318 52839 53592 48818 49913
989,41603,41603 43323 43760 45216 43181
990,52318,52318 53688 52839 53592 48818
991,32236,32236 32569 32237 32885 32524
992,52839,52839 53529 51604 53691 51730
993,40021,40021 32236 38101 31889 30733
994,40021,40021 38101 37961 38075 38567
997,57800,57800 57938 57773 57914 57774
998,58064,58064 58151 47573 58029 55007
999,52100,52100 50078 50691 51155 51821
1000,36736,36736 36798 37329 36591 37447
1001,40021,40021 37906 39325 37628 37329
1003,45436,45436 44902 45691 42256 41630
1004,33012,33012 32236 30733 32569 32193
1005,57205,57205 56767 8417 12461 51342
1006,58296,58296 58258 58241 58230 58276
1008,30048,30048 32236 29769 31631 32006
1009,2574,2574 3503 2576 2682 4429
1011,38481,38481 39324 38963 40486 40598
