user_id,top1,top5
132,4353,4353 1280 3073 2738 5279
133,1537,1537 1219 1687 1481 1186
134,7393,7393 7510 5900 6708 6516
135,4353,4353 6190 4787 5314 4525
136,4860,4860 3950 5967 3688 3330
137,6961,6961 6698 4436 6693 8406
138,5145,5145 4019 5314 6190 3910
139,3702,3702 2925 3953 7197 4525
140,4474,4474 2418 3912 3376 4530
141,4019,4019 4115 6190 3186 4525
142,6380,6380 3333 4177 3256 2771
143,4353,4353 3910 6032 4968 4525
144,5145,5145 4393 6190 4519 2287
145,6032,6032 5145 4968 4353 6442
146,4474,4474 7021 7241 5729 8877
147,6380,6380 6442 5518 5737 4175
148,188,188 212 281 218 336
149,3910,3910 1612 2542 3186 3580
150,2738,2738 5662 2334 2079 3866
151,7583,7583 5900 5920 6352 7119
152,6380,6380 5737 6792 5518 8043
153,7241,7241 7021 7197 8335 5317
154,8335,8335 7021 5729 9472 8945
155,3690,3690 4299 4122 6939 5038
156,6442,6442 6032 8361 5577 7358
157,1563,1563 4285 3924 2241 5520
158,8335,8335 7021 9472 8877 8945
159,5367,5367 4177 6698 4110 5421
160,3358,3358 2999 3653 3546 3730
161,1576,1576 1194 609 1000 1008
162,2542,2542 4353 4019 3910 2952
163,9275,9275 7358 8361 8254 7198
164,2887,2887 1399 1489 1562 4902
165,5446,5446 5958 4322 5327 3163
166,7667,7667 5377 5628 4982 4787
167,4046,4046 5660 1367 2027 1590
168,677,677 1008 800 672 1194
169,4353,4353 1911 1576 2534 1219
170,3953,3953 4474 7197 2925 4633
171,6061,6061 3226 5936 6752 6036
172,1739,1739 2306 1537 1687 1911
173,6190,6190 1844 2868 4393 4519
174,6304,6304 2287 6190 4519 7092
175,8335,8335 5729 7241 7021 5317
176,800,800 677 436 672 1008
177,6442,6442 6032 5577 6752 7198
178,1268,1268 2840 2706 929 1059
179,6693,6693 4616 6698 4874 5421
180,6032,6032 6442 8361 8019 9275
181,309,309 290 413 337 215
182,2738,2738 1576 4238 2534 3063
183,2765,2765 3810 2232 3249 2868
184,6752,6752 6061 7510 5577 8019
185,6380,6380 5195 4110 4175 4177
186,139,139 248 200 187 164
187,6774,6774 4074 6845 5018 5330
188,7449,7449 7936 8440 8747 5989
189,7443,7443 3716 7722 4070 6224
190,2868,2868 1796 3910 2925 1612
191,2771,2771 1803 2306 3465 3992
192,1219,1219 1481 1043 609 458
193,1796,1796 1907 1569 1959 3186
194,677,677 1739 1481 1219 1537
195,800,800 696 1586 612 403
196,8335,8335 7241 7021 5729 8945
197,6752,6752 5900 7510 7583 9033
198,1759,1759 1358 1031 1763 922
199,2716,2716 4299 1399 4085 4902
200,2155,2155 3580 6352 2240 1990
201,1358,1358 1759 1503 5581 1031
202,2263,2263 4158 6131 2093 1605
203,933,933 958 735 3784 5274
204,1796,1796 1004 2418 1281 652
205,3702,3702 6190 5314 4393 2868
206,1986,1986 2154 5902 4523 2656
207,1352,1352 580 1044 1053 990
208,5080,5080 2762 2543 7385 5381
209,8335,8335 4474 7241 8877 9472
210,677,677 800 436 667 1481
211,1249,1249 3580 1311 1907 2868
212,6442,6442 7358 9275 6380 8064
213,3580,3580 4525 3953 3702 5345
214,164,164 188 134 184 154
215,4175,4175 4110 3465 4616 5725
216,2206,2206 1940 1181 5112 1836
217,6032,6032 8019 4238 3866 5819
218,1796,1796 1004 1183 819 1030
219,665,665 276 690 720 1039
220,3732,3732 6230 5936 2894 4802
221,3073,3073 2245 1981 6053 2485
222,1309,1309 1004 1581 1844 1612
223,7443,7443 5419 5884 5936 7621
224,6427,6427 5662 5367 4851 4960
225,367,367 188 936 816 154
226,2389,2389 4385 2253 3371 4960
227,1104,1104 1013 1645 502 728
228,1739,1739 1537 2306 1687 2045
229,6442,6442 6380 4177 4562 4175
230,1576,1576 2589 800 1865 1194
231,6190,6190 4353 4525 7776 5314
232,1219,1219 1576 1197 1537 1687
233,224,224 212 159 124 170
234,6061,6061 4952 8361 6752 7583
235,3333,3333 5367 3256 4177 2771
236,5094,5094 7555 1220 3549 4321
237,8335,8335 4474 7197 9472 4865
238,224,224 212 322 211 409
239,368,368 387 305 255 244
240,3992,3992 4177 2771 4110 4175
241,8335,8335 4474 7241 5317 4530
242,2925,2925 2558 4474 3155 2463
243,1518,1518 1104 1141 2155 598
244,549,549 929 413 736 687
245,2675,2675 1836 4960 2727 1981
246,3186,3186 6190 3218 3810 2232
247,4519,4519 1639 1071 1556 1747
248,4762,4762 2343 6233 5237 3580
249,800,800 436 677 317 566
250,7443,7443 6893 4633 6824 7726
251,6442,6442 8361 9275 5577 7358
252,1004,1004 1237 1581 1844 1612
253,6752,6752 4960 6053 8254 5662
254,2925,2925 2868 2418 2558 3186
255,1687,1687 2306 1785 1537 1739
256,4474,4474 7021 4865 8335 7241
257,4519,4519 1805 7092 5094 4971
258,4013,4013 4067 3903 3579 3233
259,1185,1185 6529 838 2543 3699
260,5967,5967 6523 5214 4662 4720
261,1481,1481 1687 1739 1698 1793
262,1556,1556 4353 4519 1135 2952
263,4474,4474 2520 8335 8803 5729
264,677,677 1481 436 800 319
265,6698,6698 5725 4175 3992 4177
266,6442,6442 4175 4562 5737 6698
267,1739,1739 1537 1803 1481 2045
268,4353,4353 4968 6032 4425 4238
269,4960,4960 2675 1836 2727 6752
270,224,224 170 130 159 124
271,4353,4353 1612 2738 3073 1008
272,1742,1742 1471 3371 1667 2253
273,212,212 322 409 400 224
274,4519,4519 1556 4353 1135 2952
275,3226,3226 6061 2245 4019 4952
276,4380,4380 2625 4254 2940 2166
277,436,436 319 261 312 677
278,3526,3526 1399 4896 7960 5558
279,319,319 677 437 266 566
280,5870,5870 4120 7024 5747 4083
281,1310,1310 2191 1546 2031 1184
282,604,604 1480 309 646 753
283,6671,6671 7093 4268 4617 6961
284,5334,5334 6866 4808 4755 5524
285,5944,5944 5762 7886 8538 5902
286,3358,3358 3199 2999 3461 3546
287,3256,3256 2036 5367 6380 2771
288,7463,7463 8274 4607 5328 7237
289,3423,3423 3371 5446 2376 1412
290,306,306 191 491 321 231
291,436,436 677 1481 800 667
292,609,609 835 458 1399 694
293,677,677 667 609 1481 458
294,551,551 512 1100 1184 1832
295,1177,1177 1909 6529 1694 934
296,5145,5145 3910 276 3580 4968
297,6032,6032 8019 4968 4238 8361
298,1796,1796 1907 3580 1569 3067
299,4474,4474 7021 7241 8877 8945
300,3071,3071 4033 2044 1880 4174
301,4474,4474 2901 2418 1834 4530
302,1796,1796 2868 1612 1183 2558
303,7241,7241 7021 8877 8945 5317
304,212,212 322 296 349 179
305,24,24 28 55 36 40
306,4238,4238 5577 6442 8019 3866
307,6752,6752 4960 5752 5900 7510
308,212,212 374 283 336 256
309,6380,6380 6442 5577 4177 3256
310,3226,3226 4353 2245 3952 2542
311,51,51 40 72 36 154
312,7443,7443 5936 5214 5884 6592
313,4960,4960 5367 4385 4059 3227
314,6752,6752 5920 4000 5900 7003
315,6442,6442 5577 8361 7358 9275
316,4000,4000 4789 6516 4960 1836
317,7278,7278 5692 3750 4154 4476
318,8479,8479 6001 3413 7118 7382
319,160,160 154 212 218 200
320,549,549 1309 1004 1612 661
321,48,48 40 36 72 154
322,609,609 919 677 458 1043
323,6453,6453 7555 7571 6341 5923
324,1556,1556 4353 1029 4519 1135
325,4353,4353 3960 2534 1911 2651
326,4177,4177 3333 6380 4562 4175
327,290,290 413 207 696 403
328,6845,6845 5330 5397 7026 4573
329,6061,6061 3226 6053 6516 7510
330,3526,3526 3610 6047 3495 3513
331,4353,4353 2542 4019 2448 1280
332,4474,4474 2520 2901 3408 628
333,6380,6380 6442 4177 5577 4562
334,677,677 1008 667 1481 1194
335,2397,2397 2567 2260 2213 2353
336,2840,2840 2650 3226 2706 3207
337,2868,2868 1796 3186 2558 2925
338,6032,6032 8361 8019 6752 4968
339,4474,4474 6453 7241 8335 7021
340,1729,1729 1728 1836 1399 1340
341,4795,4795 1302 1846 3668 5162
342,3333,3333 5367 3256 2771 3992
343,3226,3226 2706 3061 2165 1268
344,661,661 324 409 703 586
345,7358,7358 5577 7198 8254 6032
346,3580,3580 2805 3186 4762 6233
347,2306,2306 5367 2036 4177 5577
348,735,735 933 484 545 976
349,4238,4238 3866 8019 5279 6032
350,2306,2306 2036 1818 3333 3208
351,5900,5900 4385 5752 5920 7510
352,6367,6367 7382 6733 7938 7478
353,4474,4474 212 8335 2520 1909
354,484,484 4474 705 360 1014
355,2191,2191 3579 1529 867 2031
356,212,212 224 484 933 322
357,6442,6442 5577 5367 4562 6380
358,2534,2534 6442 3063 5662 4872
359,5920,5920 5577 6442 7583 5662
360,3699,3699 6529 1185 2762 2075
361,4238,4238 2534 2738 2651 1576
362,4617,4617 6671 4672 3692 4268
363,4321,4321 800 3573 2045 3566
364,1576,1576 1219 1186 982 1008
365,3249,3249 2088 1907 2558 1796
366,5314,5314 4787 4353 4525 8361
367,1029,1029 4353 923 696 1135
368,5967,5967 5214 4150 4720 4662
369,6332,6332 5051 3771 4061 5412
370,3477,3477 3187 6396 2447 5873
371,343,343 377 762 507 569
372,4960,4960 4000 5920 9033 6752
373,872,872 1257 1430 2547 1019
374,1576,1576 1194 800 2059 891
375,4671,4671 4325 8338 8704 261
376,6442,6442 6380 7358 6698 5367
377,322,322 484 283 232 300
378,2517,2517 2630 3187 3473 3477
379,8335,8335 7241 2520 7021 4865
380,4607,4607 5231 6283 7117 5202
381,1268,1268 1671 2287 5145 2650
382,215,215 290 403 139 298
383,1687,1687 2306 1537 1739 1785
384,800,800 1739 1008 2045 1211
385,9472,9472 8945 8877 7021 8455
386,378,378 403 290 637 337
387,1693,1693 1605 1810 2137 1180
388,1796,1796 322 569 212 1249
389,5446,5446 5367 5958 5327 7304
390,6380,6380 4177 4175 4110 3992
391,1803,1803 1481 2045 1739 677
392,4353,4353 3910 3186 4519 6190
393,4353,4353 2448 2952 1556 4519
394,2191,2191 2014 2670 3249 2088
395,4353,4353 1029 1556 1135 923
396,1399,1399 2633 4807 583 977
397,6316,6316 5884 6453 6304 7263
398,2232,2232 2533 3810 1842 2378
399,1872,1872 2840 571 1994 276
400,3226,3226 6061 4952 3732 3384
401,800,800 923 466 416 1404
402,403,403 416 413 337 290
403,484,484 1014 1040 933 1249
404,6380,6380 4177 4175 4562 3333
405,4238,4238 2534 3480 2651 5662
406,2220,2220 3208 1803 2306 1818
407,3226,3226 6061 5936 3732 7510
408,2306,2306 5367 2334 1947 1785
409,4968,4968 6442 5662 5145 8361
410,4474,4474 2520 2901 3376 1995
411,3702,3702 5145 5314 2868 4982
412,221,221 962 659 1099 1732
413,6380,6380 4175 4177 5195 7239
414,3249,3249 305 7555 5094 1842
415,3992,3992 2771 3333 2306 3465
416,1219,1219 1687 1537 2534 2059
417,8335,8335 2520 7241 5729 7021
418,6442,6442 9275 6032 4238 5662
419,2232,2232 1855 1569 1249 2024
420,677,677 319 1481 667 566
421,2045,2045 2574 4321 2855 4546
422,1280,1280 4115 1029 3960 3073
423,1739,1739 1911 3960 1219 1537
424,5879,5879 5220 5988 3859 4068
425,2206,2206 1769 1399 1981 3192
426,1268,1268 1671 757 1223 1020
427,3526,3526 2886 3495 6047 1945
428,4238,4238 3333 5367 4110 3256
429,1796,1796 569 1585 283 1249
430,436,436 677 667 672 609
431,3465,3465 4110 4177 3992 4175
432,1739,1739 1481 1537 1219 677
433,3333,3333 2534 3256 1911 1865
434,5662,5662 6442 4238 5577 6032
435,3226,3226 6061 5936 3732 5701
436,2963,2963 3536 4293 3489 4617
437,922,922 6427 369 9275 2016
438,924,924 1480 1310 731 1220
439,1029,1029 923 1194 929 1135
440,2059,2059 2787 2204 3952 2174
441,2306,2306 1687 1173 1739 1507
442,4238,4238 5662 3866 2787 3952
443,2341,2341 4070 1966 6592 5214
444,997,997 625 660 1257 875
445,1654,1654 1100 1546 1429 1310
446,152,152 186 731 233 387
447,800,800 672 550 629 873
448,124,124 212 159 224 157
449,3371,3371 2111 3525 1951 1742
450,1019,1019 3363 792 576 1037
451,2024,2024 1844 2088 3249 1907
452,4474,4474 2558 1796 1249 2418
453,1029,1029 1556 2840 923 2448
454,690,690 1312 1966 676 659
455,668,668 322 924 224 569
456,7722,7722 7621 7443 3716 7999
457,2232,2232 1855 2345 2896 2287
458,731,731 980 350 1121 758
459,5117,5117 6422 5258 5648 5841
460,4175,4175 6380 4177 4562 5367
461,5660,5660 1145 1367 2027 936
462,8978,8978 6683 8411 7382 7207
463,8877,8877 4474 8455 9472 7241
464,5936,5936 9003 6061 3384 6036
465,6380,6380 3333 3256 4177 4110
466,5446,5446 5988 5198 5327 5685
467,7674,7674 763 4567 2004 696
468,1576,1576 1186 982 1197 1045
469,2963,2963 2767 2790 3489 3004
470,1947,1947 1172 1785 1507 2168
471,5660,5660 936 2027 665 746
472,4898,4898 3194 1029 2542 2699
473,6380,6380 6442 4175 4562 6698
474,3580,3580 6233 3953 4514 5237
475,1739,1739 1537 1911 1219 1576
476,6032,6032 4968 6442 5662 5145
477,5762,5762 5187 6939 5902 7003
478,212,212 160 367 154 936
479,3992,3992 1739 3208 3907 4546
480,6316,6316 3226 4810 3945 5884
481,5936,5936 5316 4802 3226 6036
482,800,800 653 774 923 1029
483,8019,8019 4238 3866 6032 5819
484,494,494 569 322 466 283
485,466,466 569 661 1004 322
486,1008,1008 1039 992 786 672
487,1796,1796 1249 1391 1569 1123
488,2321,2321 1194 5446 1639 1910
489,4281,4281 5928 3920 5692 3653
490,4353,4353 3910 3186 4019 2868
491,5577,5577 6442 9033 4960 8254
492,6770,6770 3218 3461 9489 4476
493,4353,4353 1270 1029 1008 4115
494,6190,6190 5314 3702 4787 5907
495,6740,6740 7441 6835 7623 6493
496,1268,1268 1671 2650 507 2287
497,324,324 224 322 232 924
498,1004,1004 1612 1237 653 1309
499,4607,4607 6329 7225 6600 6134
500,7163,7163 6490 7938 7501 7583
501,9033,9033 7510 5900 3533 6752
502,677,677 319 800 436 550
503,1220,1220 1654 1051 691 615
504,491,491 1013 1141 728 546
505,1185,1185 823 1579 2762 2198
506,677,677 1481 1537 667 458
507,4617,4617 3964 6671 3905 4462
508,3333,3333 6380 3256 4177 2036
509,4353,4353 4519 6190 4115 1556
510,248,248 184 200 215 145
511,70,70 57 124 64 125
512,3903,3903 3579 3137 4067 2555
513,2727,2727 3669 2675 6516 5900
514,6632,6632 5907 6453 5436 4358
515,4046,4046 665 491 1141 1872
516,3669,3669 4960 6752 5900 5752
517,5080,5080 7244 6316 7263 4905
518,2840,2840 6749 1612 3186 3337
519,2306,2306 3044 3992 5367 3333
520,6316,6316 3226 3186 4353 6061
521,6032,6032 8361 9275 6442 8019
522,8361,8361 4238 6053 5662 5279
523,2005,2005 1355 1253 1373 1904
524,5936,5936 3226 2387 3694 3732
525,800,800 1008 992 786 1000
526,9275,9275 8361 6032 7358 5577
527,4238,4238 3480 5662 3293 5577
528,4960,4960 2675 3102 5752 3461
529,891,891 549 1612 2706 2172
530,1671,1671 1268 1020 1237 1254
531,387,387 233 289 467 215
532,847,847 924 1184 1309 1546
533,4238,4238 6442 5577 6032 4872
534,1257,1257 357 372 363 1401
535,372,372 560 357 250 415
536,735,735 594 785 560 620
537,2031,2031 4657 3761 4041 2624
538,4519,4519 1612 1029 2952 4353
539,1518,1518 1141 1104 788 2155
540,491,491 665 1141 728 913
541,4787,4787 5314 4525 5907 5345
542,6752,6752 7583 5662 6774 6490
543,2036,2036 2306 2771 3333 4110
544,6442,6442 5577 4238 5367 5662
545,2341,2341 1112 1249 771 1966
546,5156,5156 4519 6453 4393 6190
547,6774,6774 4074 2936 5397 3081
548,5907,5907 4982 6334 5145 4787
549,5685,5685 1994 3377 3526 5558
550,3333,3333 6380 3256 4177 6442
551,2868,2868 3186 1796 1612 3580
552,2558,2558 2023 2925 1796 1249
553,8666,8666 9432 6714 7463 7118
554,3813,3813 6047 3818 3837 4339
555,1917,1917 4992 4333 3181 5146
556,2727,2727 2675 3669 2240 3012
557,696,696 1639 1189 5446 824
558,491,491 321 231 306 294
559,7358,7358 9275 8064 4562 6380
560,1994,1994 597 1407 1399 2838
561,4474,4474 2418 2520 1852 4530
562,792,792 1257 576 387 560
563,4353,4353 1612 1194 2738 1008
564,1523,1523 1219 1687 2534 2059
565,1546,1546 2232 1855 2533 1220
566,1194,1194 4353 1280 2542 1270
567,4353,4353 3186 3910 2542 2448
568,6752,6752 1836 2240 3226 2727
569,4074,4074 5330 7026 5878 7864
570,1641,1641 781 1680 823 976
571,6032,6032 7198 3866 5279 6490
572,800,800 403 317 436 284
573,6190,6190 4519 4787 4138 4115
574,2963,2963 2790 3166 3143 2640
575,1865,1865 3333 2233 3256 2136
576,4960,4960 4385 4000 1807 1981
577,7034,7034 3071 2240 5505 4725
578,609,609 677 1489 1399 458
579,305,305 847 1220 924 1310
580,4616,4616 4268 4617 3493 3506
581,9275,9275 7358 6032 8064 7198
582,1399,1399 711 1722 1793 2579
583,4238,4238 3063 3910 2542 4968
584,429,429 519 661 637 653
585,6442,6442 5577 6380 4177 4562
586,2963,2963 2640 1542 2241 5875
587,4238,4238 5577 6442 5662 5367
588,2005,2005 1836 1253 2117 1807
589,1019,1019 2121 2031 2201 3363
590,6442,6442 7048 6752 5577 9275
591,4898,4898 3411 3194 6183 4783
592,4898,4898 5334 2966 2418 4107
593,6190,6190 4353 3186 1556 4525
594,5145,5145 2287 1268 4393 5326
595,5577,5577 4238 5662 6442 4609
596,3473,3473 1629 1373 2005 2630
597,1257,1257 415 792 737 620
598,6121,6121 4344 5193 5028 2277
599,261,261 436 677 319 266
600,9275,9275 6442 6032 8064 7536
601,6752,6752 7510 6061 4960 6516
602,466,466 1237 1612 637 549
603,279,279 274 326 654 319
604,5094,5094 6341 3549 4321 2990
605,2024,2024 1237 2088 4519 1309
606,2155,2155 1518 1880 1141 1990
607,1576,1576 2059 3073 2738 4353
608,1481,1481 1739 677 1537 2045
609,731,731 1220 309 1100 646
610,9253,9253 5213 5884 3226 8392
611,4353,4353 4019 2542 2448 4115
612,7938,7938 8102 4782 8644 8243
613,1280,1280 1194 4353 1008 1039
614,696,696 753 612 824 403
615,4353,4353 6190 4019 4519 2542
616,1399,1399 278 378 977 583
617,1576,1576 1981 2485 2738 3073
618,5367,5367 4177 2306 2771 5117
619,6442,6442 9275 6032 7198 8064
620,6548,6548 6150 4875 7473 7675
621,9275,9275 6442 7198 6490 8254
622,2675,2675 4960 2727 6516 3669
623,6774,6774 4074 3054 2759 4873
624,3461,3461 6352 6752 5340 2865
625,4281,4281 6233 2343 2656 3580
626,8479,8479 8371 6392 9032 7062
627,5757,5757 731 1466 2263 239
628,2555,2555 4274 3579 4657 4013
629,2206,2206 1769 5561 1181 3192
630,3992,3992 5613 4175 6380 5195
631,5345,5345 3702 3186 4982 2805
632,661,661 224 409 324 467
633,1391,1391 1569 1796 1907 3186
634,800,800 1194 677 929 436
635,735,735 1004 668 586 494
636,1639,1639 1480 1100 753 403
637,1836,1836 1981 1399 3073 2245
638,294,294 306 378 321 200
639,4175,4175 4177 5367 4110 5195
640,3226,3226 3952 5279 3866 3732
641,2232,2232 1569 1855 2024 1907
642,800,800 1006 786 693 1114
643,6380,6380 4177 3333 6698 4175
644,2059,2059 2589 2787 1194 2204
645,4000,4000 4960 1489 2421 3658
646,1803,1803 1739 1481 2045 2579
647,2670,2670 2739 3877 5923 2191
648,8479,8479 7954 7566 8371 9032
649,1739,1739 3044 4546 1942 1833
650,6392,6392 7794 5492 8371 9032
651,1537,1537 1687 1481 1739 1698
652,2027,2027 1500 816 924 1847
653,289,289 744 403 664 319
654,5446,5446 5367 1865 5139 2787
655,3073,3073 4238 3952 2738 2245
656,5900,5900 6752 6516 4960 6928
657,6774,6774 4074 5330 5397 6845
658,8771,8771 6842 5653 5407 4845
659,1399,1399 1947 2633 1172 609
660,6752,6752 5900 7510 4960 7583
661,1481,1481 810 677 978 1803
662,3526,3526 2263 1605 2093 3377
663,6442,6442 5577 8361 7358 6032
664,3222,3222 3712 3161 6560 3516
665,4474,4474 8803 3369 8479 5492
666,105,105 123 81 114 142
667,1008,1008 2904 1270 672 1194
668,4546,4546 3907 3465 7658 5038
669,800,800 550 284 744 849
670,3371,3371 5446 5078 2111 3525
671,4000,4000 1785 3465 4110 3390
672,337,337 319 800 294 744
673,3186,3186 5145 3702 2808 6190
674,6442,6442 5577 6380 4238 4609
675,409,409 224 661 212 435
676,7294,7294 6200 4344 5401 3451
677,3333,3333 6380 4177 3992 3256
678,8960,8960 7393 7445 6149 279
679,5332,5332 4385 4960 4380 6422
680,2059,2059 2787 2079 1523 2204
681,7353,7353 5902 7886 5762 6806
682,800,800 1865 1219 672 1194
683,319,319 261 312 403 317
684,6442,6442 7198 7358 4968 8019
685,3992,3992 4899 3465 6136 7658
686,4969,4969 8411 4588 6834 7977
687,1936,1936 1796 1342 1041 2469
688,4000,4000 3658 4960 2421 1981
689,800,800 992 1000 1039 1008
690,4607,4607 2398 7237 2460 8184
691,8361,8361 9275 7198 6442 8019
692,1391,1391 2840 2033 2232 2896
693,154,154 346 160 288 204
694,409,409 661 735 460 537
695,2589,2589 1576 3866 3073 2059
696,4175,4175 6380 5195 4177 5725
697,6190,6190 4519 4353 4787 5145
698,4519,4519 5145 3186 2868 4353
699,6427,6427 5139 5332 5367 4960
700,4177,4177 4175 6380 4110 5195
701,7021,7021 7241 8877 8945 5729
702,1004,1004 661 586 1844 1237
703,3489,3489 3506 3536 4462 4617
704,7224,7224 3533 9033 6308 5900
705,6190,6190 5145 4519 4353 4138
706,403,403 319 289 276 664
707,2868,2868 3702 4393 3910 3186
708,2418,2418 1238 628 1269 707
709,4671,4671 4514 2805 3005 4281
710,1219,1219 851 1576 1045 1173
711,3186,3186 2558 2868 3702 3249
712,6442,6442 4046 4238 6304 9489
713,5334,5334 5524 6398 6866 2682
714,1391,1391 549 1855 942 507
715,677,677 319 667 317 550
716,3774,3774 306 276 3804 341
717,5376,5376 5605 6571 6353 7574
718,4519,4519 1556 4115 7092 4138
719,1576,1576 1270 1865 873 1000
720,1576,1576 3226 3732 1612 3952
721,6442,6442 5577 5367 4562 4609
722,1546,1546 1220 1654 1184 1480
723,3226,3226 3384 2706 5936 2165
724,403,403 319 436 566 800
725,4519,4519 2287 6190 3186 3855
726,4968,4968 8361 6442 6752 5145
727,5967,5967 7976 6523 4980 3330
728,3256,3256 3333 1687 1537 1793
729,4511,4511 3213 4894 6588 5009
730,891,891 1187 549 676 384
731,6442,6442 4238 6380 5367 4609
732,5334,5334 1702 1612 6183 6573
733,1481,1481 1537 1219 1739 667
734,2868,2868 2418 2925 2558 1612
735,188,188 231 212 204 256
736,5145,5145 6316 5285 5884 6893
737,530,530 713 933 818 878
738,378,378 239 276 306 294
739,212,212 477 322 605 412
