user_id,top1,top5
270,38494,38494 56595 56598 56711 39498
271,53954,53954 50489 50667 54420 52916
272,47728,47728 56434 47687 55684 56119
273,55508,55508 54868 48589 48530 55947
275,55456,55456 57240 57090 50985 57447
281,15069,15069 15341 37601 38785 38564
282,49342,49342 52639 51731 52059 56803
283,22348,22348 13468 17835 24363 13817
284,47098,47098 56598 47121 56607 56164
287,58248,58248 51278 51364 48422 54362
288,51278,51278 53074 50546 51486 51490
290,58249,58249 58248 58222 58266 58230
291,56103,56103 56719 56093 57517 56051
292,51309,51309 52537 51005 54841 51009
293,57921,57921 57908 57831 57721 57971
294,52069,52069 51540 51208 51890 52104
296,55366,55366 55275 39059 56564 56196
297,50364,50364 55655 55652 51520 49863
298,32518,32518 21272 32521 21273 20065
300,38785,38785 37601 37205 43760 38062
302,47098,47098 46160 46347 46229 46232
304,54791,54791 55419 51587 48454 55508
305,58219,58219 58165 58517 58516 58402
306,58161,58161 43833 44007 43159 42358
307,55508,55508 50785 54457 54479 52922
308,52414,52414 52409 48070 54642 52095
309,31533,31533 40794 40732 40780 29283
311,38905,38905 39266 40050 38864 38721
312,52471,52471 51918 48533 47573 50546
313,53719,53719 53718 53714 58161 53717
314,52721,52721 52978 53719 58161 51918
315,51796,51796 52471 55508 51584 52922
316,58337,58337 58271 58270 58269 58222
318,53687,53687 53241 54965 52532 50464
319,55549,55549 54468 54265 55076 52919
320,8014,8014 5618 40821 3652 2458
321,55419,55419 49460 54245 50489 54457
322,38835,38835 58222 47114 58424 40752
323,58329,58329 58276 58249 58219 58225
324,53682,53682 53681 54965 53772 55508
326,52537,52537 55609 54841 56595 49091
327,38062,38062 38064 37517 38075 38054
328,40697,40697 40696 39613 37419 39007
329,58093,58093 58094 58071 58115 50364
330,47008,47008 47009 46600 46818 46617
333,54890,54890 53687 50841 53557 52499
334,57311,57311 57261 57176 52879 57002
335,53719,53719 53714 51520 53715 53718
336,58337,58337 57700 57764 57921 57721
337,56178,56178 53130 55366 56177 56164
338,26750,26750 38513 38196 38519 46525
339,58206,58206 58221 58230 58207 58225
340,39105,39105 38949 38952 40097 38750
341,57921,57921 57984 57668 57721 57833
343,55963,55963 58079 55967 55947 56150
344,55508,55508 53687 53557 55155 54890
345,47372,47372 47750 56198 56119 47371
346,56446,56446 51584 53124 52873 53130
348,52095,52095 52678 49863 50794 53687
349,48449,48449 48468 48565 55938 55949
350,58094,58094 58089 58095 58144 58066
351,52100,52100 52124 52017 50129 51229
352,58079,58079 58424 54865 54566 54925
353,58064,58064 58071 58161 58066 58072
354,58176,58176 58174 58204 58175 58115
356,38092,38092 37591 37201 40253 39105
357,47372,47372 47750 47686 56076 56119
358,56606,56606 56649 52537 56699 56605
359,57921,57921 57826 57178 57824 57969
360,58089,58089 54915 54881 54916 54040
361,58456,58456 58436 58463 46454 58530
362,54362,54362 53696 52678 54929 53771
363,56598,56598 31570 47114 55508 57327
365,58266,58266 58313 58368 58264 58089
366,40097,40097 38750 35917 47728 38695
367,39925,39925 40243 39368 42212 40550
368,56164,56164 56178 55932 56020 58158
369,53719,53719 53714 58161 53717 53715
370,54457,54457 55123 58414 55685 54540
371,52124,52124 52100 54499 54457 51229
372,55787,55787 52500 51918 52165 50364
374,58117,58117 58079 57842 58059 58078
375,38062,38062 38064 39917 39579 38079
376,57315,57315 53320 48130 56359 53124
377,58266,58266 58456 58248 56178 48449
378,58093,58093 58161 58064 58071 58072
379,58222,58222 58161 58337 58223 58174
380,47098,47098 47100 47121 47130 38835
382,43023,43023 29283 43968 28811 37615
383,50866,50866 51918 56330 51542 56940
384,54499,54499 51598 51166 52124 52756
387,43323,43323 43646 41993 43390 43760
390,58006,58006 57831 58008 57700 57656
394,58064,58064 57921 58133 55233 53870
395,58424,58424 58517 58456 58258 58423
396,40841,40841 43764 41373 43771 42504
398,39112,39112 39418 38835 39524 38062
399,57164,57164 56876 47576 57171 55366
401,54907,54907 54568 54214 54479 55171
402,58318,58318 58301 58266 58317 58176
404,53714,53714 53719 53771 53718 53687
405,57921,57921 52251 54499 55188 52148
406,53152,53152 51853 51928 52130 52900
408,58269,58269 38835 56436 55932 58271
409,57671,57671 54716 54245 58088 53039
411,37371,37371 37511 39621 37300 38748
412,46160,46160 46265 40821 46347 46169
413,58266,58266 58258 58368 58311 58264
415,53130,53130 51584 52639 54313 56485
416,52510,52510 56057 47270 48484 47936
419,39108,39108 37154 38494 40696 40697
420,57545,57545 58184 56707 58258 58219
421,53074,53074 54312 52818 54313 58248
424,58424,58424 58423 58079 58313 58266
425,43323,43323 15069 43390 14358 16421
426,58249,58249 58248 58266 58236 17807
431,40796,40796 51388 49091 58162 46525
432,37501,37501 37777 39579 37869 38920
433,37601,37601 37371 39112 37114 39072
434,43159,43159 43048 42843 44007 42759
436,40883,40883 40839 40913 40948 40845
437,37201,37201 37943 37396 39368 38416
438,40821,40821 40883 40812 40836 40858
440,47728,47728 56103 56084 47687 56083
441,47687,47687 47372 38644 46785 38952
443,52335,52335 56119 56086 47697 47815
445,56086,56086 47686 47728 56119 53158
446,56051,56051 56777 56049 56432 57517
447,47372,47372 47371 47763 47687 56119
448,55802,55802 55932 55916 55920 56607
450,52443,52443 52537 55609 51694 52487
451,56813,56813 54007 55488 56881 49342
452,31821,31821 31734 38351 31692 32136
453,56598,56598 56793 56685 47114 56595
455,46625,46625 46945 56166 58456 53369
456,57517,57517 56053 52335 56710 56119
457,56598,56598 38835 47114 47098 38445
458,52818,52818 54215 53360 53464 53493
459,53124,53124 48141 48688 53320 52818
461,46565,46565 46964 46435 46515 46682
462,55675,55675 53074 55406 58248 51278
463,50489,50489 55419 52824 54402 54970
465,51520,51520 53676 50364 53719 53715
466,55161,55161 58089 54915 54925 54924
468,40097,40097 38062 38733 38817 37903
469,56598,56598 47114 54261 57327 51805
470,39909,39909 54313 53130 55076 54468
471,38494,38494 37728 38731 40457 38185
472,55419,55419 53475 52444 52824 49781
474,58064,58064 58151 58068 58133 58146
476,58117,58117 58144 58065 58068 58151
477,52824,52824 49773 49444 50489 51592
478,41069,41069 40820 21327 40878 40935
479,40797,40797 58424 30773 56446 11076
480,51918,51918 51482 50364 51594 52095
481,43810,43810 45594 45139 45447 45025
482,57895,57895 57896 57930 57921 57947
483,58424,58424 58454 58422 58517 58518
485,46565,46565 58221 58206 57487 58230
486,24363,24363 23984 22348 27170 28259
487,39368,39368 38494 40243 38430 40234
489,40524,40524 38835 37917 38920 38913
490,9615,9615 8367 9329 7938 7478
492,40821,40821 40883 40858 40827 40836
494,50360,50360 54873 54705 54836 54252
495,33080,33080 40053 47114 58424 33077
496,55932,55932 55933 55783 55778 48530
498,47372,47372 47697 47371 47687 53164
502,56446,56446 52879 52743 47728 52735
503,54404,54404 54479 52596 53954 50667
504,55976,55976 46606 56810 47372 55984
507,55508,55508 53039 52678 53682 54432
509,50489,50489 54716 53385 53039 53040
510,40821,40821 47098 51309 40883 40949
513,55155,55155 52095 49863 55508 51813
514,55932,55932 48449 48454 48493 49342
515,51490,51490 52766 53039 50574 50370
517,46565,46565 58221 53612 20329 58206
518,52818,52818 53179 51918 48484 48688
519,53152,53152 56434 47687 52873 53587
520,55419,55419 50489 54402 51584 49781
521,58301,58301 58318 58176 58266 58302
522,48484,48484 51222 52818 47270 53179
524,47693,47693 57522 56453 47365 47758
525,39579,39579 46565 46293 46641 46354
526,54717,54717 50400 55508 53587 52156
527,53719,53719 53718 53714 53715 50645
529,54362,54362 55246 52046 47917 57050
531,53772,53772 55508 54768 54457 53774
533,38185,38185 38494 37347 38731 37337
534,56446,56446 56649 51388 49091 56606
535,57240,57240 53954 58037 52879 57375
536,40821,40821 41003 40840 41034 40998
537,47098,47098 50319 58222 40760 56598
538,57207,57207 56940 51627 57066 47576
540,37615,37615 54838 55136 55527 51290
541,58161,58161 52978 53718 53719 53714
543,55456,55456 57311 51073 57002 51805
545,46565,46565 46669 46614 46936 46671
547,37601,37601 38922 37125 38733 37124
548,51309,51309 56813 51276 40821 51277
549,49091,49091 52311 52596 48454 54028
550,39105,39105 40255 38384 39558 39419
551,47114,47114 40752 37976 38835 33080
552,50400,50400 51928 51918 51490 49257
553,54834,54834 54254 52778 52596 51140
554,54245,54245 54457 53039 54791 54768
555,52265,52265 52818 53274 53464 51510
556,48449,48449 55932 48486 48454 54246
557,58006,58006 58011 58008 57826 57668
558,53083,53083 56178 51222 53360 52311
560,58424,58424 37343 58456 58423 58422
561,35624,35624 36116 35297 36554 36117
563,54644,54644 56198 54645 53158 56086
566,58266,58266 58318 58238 58258 58386
567,53083,53083 53361 53360 52439 53490
568,38949,38949 40210 39105 39099 38090
570,48486,48486 54246 52180 52471 49128
571,51928,51928 49067 54094 52130 50400
575,46583,46583 46571 46600 46614 46572
577,50489,50489 53039 51146 54780 52656
579,53074,53074 53490 53493 52818 52821
581,46229,46229 46347 46350 46565 46293
586,46716,46716 46489 40821 46169 58163
587,37396,37396 39368 38731 37201 38956
588,17711,17711 17965 18259 17743 17725
590,47372,47372 56084 56365 52735 47791
592,53475,53475 52100 54457 52841 52937
593,38733,38733 38731 38920 39116 39029
594,52879,52879 56859 56876 51627 56914
595,58271,58271 58269 58301 58270 58351
596,58530,58530 58423 58517 58422 58418
597,40743,40743 38794 40760 38905 40781
598,38817,38817 38090 38062 38733 38054
599,58225,58225 58206 58207 58221 58230
601,51918,51918 48894 52128 48263 50312
602,58225,58225 58226 58227 58207 58224
603,38090,38090 38092 40152 39219 39643
604,58230,58230 58207 58206 58221 58386
605,58230,58230 58206 58207 58225 58224
606,47098,47098 38835 56607 53691 47121
607,53772,53772 54768 54457 54716 52100
610,34303,34303 34465 34024 34464 34466
613,55155,55155 53661 49923 49976 50846
614,52596,52596 54094 54254 55419 51805
616,58301,58301 58269 55932 58174 48449
617,54094,54094 49067 49081 49083 49090
618,39105,39105 38708 39419 38952 40097
619,56022,56022 56598 54591 54590 56243
620,58225,58225 58227 58226 58224 58222
622,48894,48894 48671 48900 54094 48914
624,51813,51813 51918 48894 50395 51928
625,55508,55508 57921 50607 54907 51110
628,52124,52124 52100 54499 51229 52130
630,32501,32501 33125 32169 32132 32215
631,58424,58424 58414 58423 58337 58502
633,54245,54245 52767 49773 52471 54970
634,53587,53587 53725 50847 54907 53557
635,32136,32136 31570 31606 33118 32180
636,53682,53682 53687 53681 53557 53772
638,51747,51747 52231 51661 52229 48454
639,46160,46160 46347 46565 46177 46229
641,51490,51490 48454 48449 50546 50574
642,50489,50489 53039 55419 54420 54245
643,55127,55127 48565 55932 55878 55949
645,38614,38614 38134 38133 17810 37114
646,58206,58206 58221 58207 58225 58224
648,38817,38817 38062 38090 40097 38054
651,48894,48894 52158 52850 50129 51918
652,53687,53687 53771 55508 52678 53774
653,43019,43019 43945 43023 42376 41705
654,19452,19452 21327 19094 19109 21326
656,53681,53681 52922 53682 55508 54965
657,46964,46964 34672 35498 46726 46794
658,46459,46459 58248 58225 46449 46548
659,40843,40843 41004 40821 40965 41006
661,30052,30052 31624 30467 30344 30732
662,39621,39621 37371 13852 39964 38637
664,54265,54265 52644 54468 52046 55549
665,52657,52657 50360 52818 51489 49913
666,46584,46584 53403 46964 53402 53179
668,49756,49756 50635 50269 50762 54899
669,57921,57921 55155 57969 50846 57847
670,51572,51572 51597 51542 53678 53681
673,51918,51918 53678 51597 51524 51572
674,58161,58161 54362 52978 55796 53718
675,54590,54590 56022 54591 56595 56023
676,57969,57969 57921 57947 58036 57930
677,48449,48449 55932 49128 48565 55938
679,41003,41003 40821 41046 40827 40883
680,52318,52318 48349 48040 48331 53954
681,38731,38731 39368 38732 40243 37943
682,55508,55508 54587 50635 50507 54586
683,53039,53039 55508 54420 51796 53681
685,50762,50762 52414 52407 51490 50769
687,58436,58436 58456 58435 58517 58434
689,55508,55508 54717 53725 51813 50847
690,46621,46621 46794 46891 46641 46964
693,52414,52414 52916 50460 47550 51047
694,57988,57988 57752 57768 58088 57989
698,52841,52841 52766 53035 54929 50370
699,52850,52850 51918 48887 48894 52841
701,51490,51490 51482 51683 50484 49820
702,39368,39368 38731 38732 38494 39917
703,52046,52046 53074 50546 51490 53360
705,51928,51928 52170 53040 51833 54254
706,48579,48579 49128 55932 52768 56164
709,48449,48449 55932 48565 49058 55949
710,38920,38920 37943 37396 37201 39368
713,49773,49773 52873 54457 55419 52471
714,57917,57917 57984 57685 57883 57915
715,51928,51928 52130 49085 49067 55188
720,58115,58115 58103 58104 58059 58105
721,49773,49773 51490 50370 49534 49900
722,55419,55419 52873 53475 54457 52100
723,38820,38820 37601 39368 40457 40503
724,51490,51490 54094 54841 51918 48914
726,54362,54362 51592 51584 55366 54893
727,32158,32158 32017 31533 32344 31148
728,55508,55508 53954 49863 52414 54587
730,51278,51278 53360 54032 52639 53403
733,58456,58456 58463 47372 58436 56434
734,46565,46565 46600 46614 46669 46671
735,58095,58095 58094 58144 58071 58066
736,39368,39368 38494 38987 40457 39536
737,32207,32207 30719 30732 32346 32132
742,54838,54838 52170 53444 47401 51833
744,31541,31541 29956 30150 29920 29411
747,47372,47372 50762 53280 53281 51657
749,52879,52879 54479 55508 57240 55419
750,32859,32859 39630 33118 33146 35130
752,52768,52768 51705 52318 49342 48150
754,38062,38062 37943 38733 37482 37790
755,53725,53725 53954 52879 55508 50270
756,38731,38731 40243 39368 38733 37943
757,31665,31665 32017 32274 32344 33125
759,51490,51490 48484 52414 48454 51918
760,55445,55445 55448 53467 53704 50741
762,51490,51490 52414 51796 50762 51652
763,50762,50762 50886 51657 54899 56803
764,43520,43520 43945 43600 43521 43601
765,56909,56909 54362 48967 51594 48099
767,57240,57240 57447 57207 57213 57215
769,55275,55275 53130 56563 51584 55419
770,58144,58144 58071 58077 58066 58076
773,16546,16546 14153 16650 14476 19668
774,51490,51490 54028 53397 52046 51928
776,53360,53360 53083 53361 54032 49091
777,52818,52818 52158 52265 51510 51490
778,38062,38062 37601 38820 40503 40467
779,54586,54586 50635 52596 54587 50270
782,52311,52311 51928 53152 53367 52100
784,50319,50319 37201 38987 37396 56598
785,13852,13852 12791 12718 12639 11352
786,47715,47715 51130 58248 51278 47827
787,52537,52537 52443 56571 19452 40796
788,52311,52311 52916 47372 50762 56595
789,38196,38196 39368 39845 37114 37201
791,37025,37025 37030 35298 34580 37027
792,37201,37201 38092 38090 38140 37098
794,40255,40255 38952 39558 39419 40110
795,47372,47372 38644 40221 56198 47371
796,56086,56086 47687 53158 53165 53152
797,58248,58248 37423 40959 17565 18407
799,56140,56140 47372 47791 47763 56434
800,37201,37201 40234 38644 40243 47372
802,56453,56453 56451 47774 56803 56575
805,51540,51540 48070 52170 55188 51677
806,52599,52599 54873 54907 50607 55161
807,57917,57917 57856 57854 57984 57855
808,51918,51918 51655 52769 48141 53320
809,58064,58064 58151 58068 58146 58070
810,58133,58133 58119 58126 58117 58141
815,55932,55932 48449 55933 55949 55938
818,55508,55508 51073 49764 52613 57375
820,58313,58313 58079 58215 58264 58216
821,46293,46293 46232 46160 57883 46347
822,57449,57449 44807 44462 43601 46232
823,57984,57984 57668 57879 57700 57833
824,57921,57921 57947 57930 57855 57984
825,57240,57240 57375 57215 57213 56453
826,58064,58064 58150 58068 58146 58094
827,49460,49460 55419 47270 51222 47295
828,50417,50417 52818 54841 51490 48484
831,58225,58225 58329 58303 58304 58337
832,30358,30358 31106 31108 31110 29727
833,54791,54791 54245 54387 53916 53039
834,58079,58079 54916 55161 55013 58089
838,54907,54907 54915 58089 54903 54878
842,58249,58249 58238 58248 58236 58189
843,52818,52818 53361 53360 53083 52345
844,14354,14354 7417 13516 15845 15753
845,38062,38062 39162 39556 37601 39418
846,53179,53179 57883 44166 38820 43630
847,58266,58266 58386 58230 58249 58207
848,47372,47372 58206 56178 58221 36940
849,58206,58206 58221 58230 58207 58222
850,58222,58222 58269 58271 47098 58270
851,52017,52017 52850 55084 48887 52100
852,57702,57702 52072 50841 51208 52104
853,48894,48894 49190 49192 49193 51222
854,49091,49091 51537 52100 51161 54094
855,58079,58079 58232 58258 58424 58410
856,35282,35282 32180 30656 30732 30773
858,31631,31631 30220 30732 33125 32121
859,30344,30344 29756 28316 30732 30048
860,38494,38494 38519 40756 38597 58028
861,16044,16044 12703 16043 16792 12805
862,39536,39536 40457 39368 38196 37201
863,29841,29841 30656 30773 29081 30618
866,28307,28307 30732 29756 29160 30048
868,46726,46726 46682 46844 46733 46858
870,58424,58424 58423 58422 58456 58530
872,2766,2766 8014 8098 9217 2336
874,38494,38494 37776 38376 40185 37773
875,56595,56595 56355 54590 54591 55060
876,19589,19589 19176 21209 21204 20348
877,47003,47003 46997 47054 47050 47041
878,24378,24378 24178 24107 22690 24488
880,38644,38644 47372 56470 40210 39558
881,47371,47371 56198 47687 56434 56086
883,40811,40811 40836 40820 40821 40243
885,58436,58436 58456 58463 38949 38952
886,39105,39105 39558 38644 40255 38708
887,38090,38090 38092 38733 40152 39219
888,58313,58313 58266 58258 58264 58367
889,48141,48141 51918 56000 53320 48688
890,47270,47270 53179 52474 56057 48484
891,55017,55017 57315 51550 57314 52170
893,57855,57855 57947 57857 57921 57856
894,52818,52818 48141 52879 56727 49356
895,48449,48449 48486 52471 55932 48468
896,54655,54655 58545 58497 48127 48376
897,58115,58115 58093 58161 58174 58146
898,58266,58266 58311 58367 58368 58258
899,57841,57841 57842 58079 58011 58007
900,58079,58079 54907 54568 54881 57635
901,43408,43408 45001 44438 44456 43226
905,58329,58329 58238 58219 58225 58237
906,57833,57833 57831 57656 57917 57661
907,57917,57917 57984 57879 57668 57915
910,52873,52873 53124 54094 55419 51918
911,58068,58068 58117 58119 58146 58151
912,55161,55161 58089 54568 56545 55252
915,52818,52818 53464 53404 51864 52345
916,53825,53825 52902 56103 56083 55123
918,54028,54028 56545 54791 57258 54245
919,52818,52818 53464 53083 52265 56315
920,57883,57883 52818 48688 48684 48254
922,46232,46232 46350 46347 46220 46385
924,51934,51934 49088 54121 52156 53954
925,51540,51540 51677 51138 52818 51717
926,52850,52850 52100 51542 51537 54725
927,39059,39059 39052 40457 40617 39048
928,29928,29928 31043 32136 32517 30566
929,46112,46112 45969 45950 45981 42396
930,45962,45962 45983 46113 46110 45889
931,48878,48878 54256 55762 53586 55508
932,13852,13852 14091 12852 12718 12791
934,57472,57472 52046 56922 57463 51278
936,19452,19452 19680 20800 58035 58037
937,13852,13852 14156 14091 12763 16047
939,17007,17007 21326 55084 19465 52619
940,38835,38835 47114 38445 33080 40752
941,37601,37601 37125 37205 39089 37124
943,46934,46934 46824 46920 46907 46877
944,58424,58424 58266 58258 58368 58423
946,47003,47003 47050 47041 47032 47026
947,6800,6800 5928 6091 6085 6997
949,47003,47003 47005 47059 47026 47002
950,58206,58206 47003 58221 46934 47026
953,39105,39105 38092 38949 40210 38090
954,38644,38644 47372 47704 47750 40221
955,47372,47372 56198 47687 47371 46704
957,58424,58424 58435 58423 58434 58421
958,55135,55135 35075 40697 51137 39788
959,47372,47372 47750 47763 47704 56119
960,54872,54872 56777 56051 54903 54868
962,38733,38733 39099 37601 38062 38922
963,40097,40097 38733 38750 37401 37115
964,47372,47372 47687 53152 56434 47686
965,39105,39105 36694 35751 40189 37078
967,51540,51540 50678 55233 54543 55188
968,53704,53704 54245 54457 57315 52598
971,58023,58023 58024 57842 57841 57947
973,58302,58302 58301 58271 58270 58318
974,55508,55508 53039 50078 54420 55609
975,51918,51918 50866 51805 50762 51796
977,57295,57295 57101 54836 56545 56552
981,57921,57921 57855 57721 57947 57879
982,57921,57921 58337 54907 52879 57668
983,50607,50607 55508 54890 53687 55155
986,47372,47372 51278 49091 49193 52407
987,51584,51584 54725 49091 55076 54479
989,41551,41551 40743 43760 41671 52311
990,51490,51490 51918 52046 52850 54254
991,32017,32017 31665 32344 32274 31606
992,54032,54032 53493 53355 52046 53228
993,32274,32274 32128 31627 37121 37601
994,16562,16562 24363 38564 39012 16637
997,57702,57702 57989 57855 57853 57988
998,58028,58028 58046 58041 57895 58045
999,54841,54841 53152 52407 52158 52818
1000,37903,37903 37154 37329 37401 37728
1001,40697,40697 40696 39108 32518 37419
1003,42504,42504 58270 38835 45917 41418
1004,55400,55400 54899 55508 55963 48040
1005,55609,55609 52596 54404 50667 52537
1006,58204,58204 58293 58205 58292 58203
1008,31631,31631 30732 31606 31761 31601
1009,1119,1119 612 4936 619 1135
1011,56595,56595 56598 56711 55254 56596
