user_id,top1,top5
114,54461,54461 53448 56846 40859 57311
115,57311,57311 58161 40827 12818 48797
116,54461,54461 53448 57311 56846 38062
117,56193,56193 38062 53448 54461 30773
119,57311,57311 58161 40859 56193 40458
120,38062,38062 54300 56193 57311 37132
121,54461,54461 57311 53448 56193 38062
123,56193,56193 57311 41141 54461 39632
124,38062,38062 52978 39610 54461 53448
125,57311,57311 56193 40859 54461 58161
126,57311,57311 54461 56193 58161 45885
127,32550,32550 56084 52978 47098 33125
128,57311,57311 58161 40859 56846 54461
130,38062,38062 56193 37132 52721 52769
131,38062,38062 56193 37132 41141 57311
132,38062,38062 56193 54300 29769 37132
134,57311,57311 51387 40458 58161 12818
137,57311,57311 40859 58161 51387 56846
139,56846,56846 54461 57311 57351 57514
141,53448,53448 52769 52978 32550 52721
147,57311,57311 56193 40827 58161 41141
148,57311,57311 54461 56846 58161 45885
150,56193,56193 54461 57311 53448 41141
151,57311,57311 56193 37144 58161 54461
152,56193,56193 38062 57311 41141 53448
153,56846,56846 54461 51387 39610 48797
154,56193,56193 57311 41141 58161 8417
155,57311,57311 58161 48797 56846 40859
156,38062,38062 56193 57311 54461 37132
157,57311,57311 56193 37132 40859 58161
158,57311,57311 58161 40859 56846 56193
159,54461,54461 56846 51387 54591 53437
161,51387,51387 40859 57311 58161 51604
165,57311,57311 40859 51387 58161 51604
166,57311,57311 58161 51387 48797 12818
167,51387,51387 51604 57311 56846 57514
171,54461,54461 38062 56846 43771 39610
173,43658,43658 40340 56846 56278 54277
174,38062,38062 54461 56846 46193 43658
175,57311,57311 58161 40827 12818 48797
176,57311,57311 51387 40859 41091 51604
177,38062,38062 37132 56193 57311 54461
178,38062,38062 53448 56193 41141 37132
181,57311,57311 51387 40859 58161 56846
182,54461,54461 39610 53448 51290 52978
183,56193,56193 57311 47844 8417 40827
184,38062,38062 54300 53448 30773 48484
185,57311,57311 56193 40859 48484 38062
186,54461,54461 57311 37144 56193 40859
187,38062,38062 55317 54300 54461 39610
188,57311,57311 58161 40859 48797 51387
189,56193,56193 57311 38062 54461 40859
193,38062,38062 57311 40859 54461 39610
194,54461,54461 39610 53448 43771 37144
195,57311,57311 40859 51387 41091 58161
196,38062,38062 52769 56193 52721 30048
198,38062,38062 56193 37132 39632 54461
199,54461,54461 57311 53448 38062 56193
200,53448,53448 54461 52978 40859 54262
201,56193,56193 30773 45333 57554 39632
204,38062,38062 56193 54461 56846 37144
205,40859,40859 52978 39525 54461 36637
207,57311,57311 51387 40859 58161 51604
209,48484,48484 37144 56193 30773 54461
210,56846,56846 54461 57311 40859 58161
211,38062,38062 52769 52721 56193 54300
212,56193,56193 38062 29769 30773 54300
213,54461,54461 40859 56846 39610 51387
214,53448,53448 54461 38062 37132 52769
215,38062,38062 52721 30773 54300 52769
218,57311,57311 58161 54461 48797 37144
219,54461,54461 40859 56846 53448 40645
221,38062,38062 53448 54461 56193 52721
222,40859,40859 56846 51387 51604 54461
223,57311,57311 54461 56846 58161 45885
225,57311,57311 51387 58161 51604 48797
227,57311,57311 56193 58161 41141 48797
230,57311,57311 58161 40827 12818 40859
231,38062,38062 54461 56193 53448 37132
232,40859,40859 57311 58161 54461 51387
233,57311,57311 40859 37144 51387 48797
234,56193,56193 41141 38062 54461 53448
235,38062,38062 54300 29769 37132 52769
236,57311,57311 58161 40827 56193 12818
237,56193,56193 57311 54461 53448 40859
238,57311,57311 56193 58161 40859 41141
240,56193,56193 38062 57311 54461 41141
241,40859,40859 57311 38062 54461 37144
242,38062,38062 56193 54300 54461 37132
245,56193,56193 57311 38062 54461 37144
247,56193,56193 57311 40827 12818 58161
248,54461,54461 57311 53448 56193 56846
249,56193,56193 54461 39632 41141 15416
252,54461,54461 56846 53448 40859 43771
253,38062,38062 54461 53448 37132 48797
255,54461,54461 56193 57311 53448 41141
256,54461,54461 56846 34915 53448 57351
257,38062,38062 54461 53448 37132 45885
258,40859,40859 57311 54461 51387 55794
260,56193,56193 54461 15416 57311 30773
261,57311,57311 54461 45885 58161 56846
262,54461,54461 53448 56193 32928 37132
264,38062,38062 56193 30773 54300 52721
265,57311,57311 58161 40859 40458 48797
266,38062,38062 54461 53448 45885 43771
267,57311,57311 51387 58161 47844 40827
269,57311,57311 40827 12818 56094 47844
270,57311,57311 51387 58161 40859 40458
271,54461,54461 15416 43771 56193 37144
272,54461,54461 40859 58161 57311 53448
273,54461,54461 57311 45885 56193 56846
275,38062,38062 54300 56193 52721 29769
281,48478,48478 52978 54768 40827 36637
282,56193,56193 8417 41141 30773 39632
283,38062,38062 56193 52721 39632 52769
284,57311,57311 58161 40859 51387 40458
287,38062,38062 56193 54300 52721 28570
288,38062,38062 54277 44383 43658 43323
290,57311,57311 56193 48797 56846 12818
291,54461,54461 37144 57311 53448 46126
292,38062,38062 37132 56193 29769 52769
293,57311,57311 56193 58161 40827 41141
294,38062,38062 56193 37132 54461 53448
296,38062,38062 52769 58386 52721 56193
297,56193,56193 39632 37132 54461 41141
298,54461,54461 45885 57311 56846 56193
300,57311,57311 58161 56193 48797 45885
302,38062,38062 15416 42504 43771 54277
304,56193,56193 54461 38062 37132 15416
305,54461,54461 57311 56193 45885 56846
306,38062,38062 37132 53448 54461 52721
307,51387,51387 52978 39610 40859 57311
308,54461,54461 56846 40859 51387 56278
309,57311,57311 56193 58161 41141 37132
311,57311,57311 36637 40827 12818 58161
312,54461,54461 56846 51387 40859 57311
313,54461,54461 57311 53448 56846 45885
314,56193,56193 38062 57311 48484 53448
315,54461,54461 57311 53448 40859 58161
316,38062,38062 52721 52769 54300 30773
318,57311,57311 56846 40859 58161 48797
319,54300,54300 55317 30048 37132 53448
320,38062,38062 28570 56193 54300 30773
321,57311,57311 51387 58161 48797 40859
322,57311,57311 40859 56846 58161 54461
323,38062,38062 56193 54300 29769 28570
324,56193,56193 38062 30773 53448 54300
326,51387,51387 39610 51604 57514 57311
327,38062,38062 52769 52721 52978 53448
328,38062,38062 56193 57311 54461 41141
329,56193,56193 38062 54300 48484 40859
330,38062,38062 56193 54461 52721 52769
333,38062,38062 54461 40859 53448 57311
334,56193,56193 57311 54461 41141 38062
335,57311,57311 48797 54461 56193 58161
336,57311,57311 54461 40859 56846 38062
337,57311,57311 58161 48797 40859 51387
338,38062,38062 56193 54300 28570 29769
339,56193,56193 54461 57311 37132 48797
340,57311,57311 56193 58161 56846 40859
341,56193,56193 58161 41141 48797 40458
343,56193,56193 54461 38062 57311 41141
344,56193,56193 57311 41141 40827 37132
345,38062,38062 37132 54461 56193 53448
346,57311,57311 58161 56193 40859 40458
348,54461,54461 40859 53448 56846 39525
349,38062,38062 53448 52721 54300 54461
350,57311,57311 58161 56846 48797 54461
351,57311,57311 40859 56193 43793 38062
352,57311,57311 48797 56846 45885 58161
353,57311,57311 58161 51387 12818 40458
354,54461,54461 30773 53448 56193 57311
356,38062,38062 52095 55317 49508 43771
357,38062,38062 54461 45885 53448 56193
358,57311,57311 56193 58161 40859 56846
359,57311,57311 48797 58161 56193 54461
360,55317,55317 38062 54741 30048 30370
361,57311,57311 58161 54461 56846 40859
362,38062,38062 56193 54300 53448 54461
363,38062,38062 56193 54461 53448 30773
365,38062,38062 15416 56193 44305 52721
366,57311,57311 58161 40458 56193 48797
367,38062,38062 54461 53448 56193 52721
368,57311,57311 56193 40859 58161 37144
369,56193,56193 54461 38062 53448 15416
370,56193,56193 30773 37132 38062 39632
371,54461,54461 40859 53448 40645 39610
372,57311,57311 58161 56193 40859 54461
374,56193,56193 57311 38062 56846 54461
375,40859,40859 54461 39525 13426 51387
376,57311,57311 58161 54461 56846 48797
377,56193,56193 57311 54461 58161 32928
378,57311,57311 58161 40859 56193 51387
379,54461,54461 56846 51604 53448 34915
380,54461,54461 39632 56193 43771 32928
382,57311,57311 48797 54461 56846 40859
383,37132,37132 56193 39632 38062 43811
384,56193,56193 38062 53448 57311 54461
387,57311,57311 40859 38062 54461 56278
390,54461,54461 57311 56846 40859 38062
394,56193,56193 57311 40827 41141 40859
395,57311,57311 48797 58161 54461 56846
396,57311,57311 58161 40827 56193 41141
398,38062,38062 54300 29769 28570 52721
399,57311,57311 58161 51387 47844 40827
401,56193,56193 38062 54461 53448 15416
402,57311,57311 48797 54461 45885 56193
404,38062,38062 53448 52721 54461 52769
405,57311,57311 56193 40859 37144 54461
406,53448,53448 54461 52978 40859 34915
408,56193,56193 57311 41141 58161 39632
409,38062,38062 54300 56193 56086 29769
411,38062,38062 52721 52769 53448 56193
412,56846,56846 40859 54461 51604 54591
413,57311,57311 58161 54461 48797 56846
415,56193,56193 54461 30773 53448 57311
416,57311,57311 40859 58161 40827 56193
419,40827,40827 47844 56193 57311 41141
420,56846,56846 40859 54461 51604 51387
421,38062,38062 53448 54461 52721 43771
424,57311,57311 56193 58161 41141 40458
425,38062,38062 54300 29769 28570 31597
426,38062,38062 54300 54461 56193 29769
431,38062,38062 54300 56193 29769 53448
432,38062,38062 54461 53448 57311 56193
433,57311,57311 58161 56846 40859 48797
434,38062,38062 53448 54461 52721 55317
436,57311,57311 56193 41141 58161 12818
437,56193,56193 38062 30773 57311 54461
438,38062,38062 56193 54461 57311 54300
440,57311,57311 40859 58161 51387 41091
441,54461,54461 53448 56193 56846 45885
443,57311,57311 40859 58161 51387 40827
445,54461,54461 57311 56846 38062 48797
446,57311,57311 51387 58161 40859 51604
447,57311,57311 40859 51387 58161 51604
448,54461,54461 38062 57311 37144 56846
450,51387,51387 40859 54461 56846 58161
451,54461,54461 32928 45885 57311 15416
452,38062,38062 54300 30773 28570 52721
453,56193,56193 30773 38062 54300 28570
455,56193,56193 57311 41141 37132 39632
456,40859,40859 57311 56193 51387 43793
457,54461,54461 38062 53448 37144 40859
458,38062,38062 54300 29769 52769 56086
459,57311,57311 40859 56193 48484 37144
461,57311,57311 58161 40859 56846 51387
462,54461,54461 53448 52978 40859 56846
463,57311,57311 40859 56193 58161 54461
465,57311,57311 40859 58161 51387 56846
466,56193,56193 30773 54300 28570 52721
468,38062,38062 52721 54461 56193 53448
469,56193,56193 38062 57311 54300 41141
470,54461,54461 56846 39610 56278 40859
471,57311,57311 58161 56846 40458 48797
472,38062,38062 52095 33125 43104 39625
474,57311,57311 54461 56846 48797 58161
476,57311,57311 51387 40859 58161 51604
477,57311,57311 40859 56193 37144 58161
478,56193,56193 54300 29769 30773 42478
479,38062,38062 54461 53448 56193 52721
480,38062,38062 54300 56193 33125 37132
481,30773,30773 48484 56193 54300 53448
482,57311,57311 58161 41141 56193 40859
483,54461,54461 53448 55317 40859 55220
485,57311,57311 56193 58161 48797 56846
486,56193,56193 57311 41141 58161 39632
487,38062,38062 55317 53448 54300 54461
489,38062,38062 56193 54461 54300 41141
490,56193,56193 38062 54300 30773 57311
492,56193,56193 38062 57311 54461 40859
494,39610,39610 38062 40859 57311 51387
495,54461,54461 53448 57311 56193 38062
496,57311,57311 58161 51387 41141 40859
498,57311,57311 58161 40859 40827 40458
502,54461,54461 53448 38062 54708 56846
503,38062,38062 56193 54300 28570 30773
504,51387,51387 57311 40859 57514 39610
507,57311,57311 56193 41141 58161 40859
509,57311,57311 54461 56846 58161 40859
510,57311,57311 58161 48797 51604 40458
513,38062,38062 56193 54461 15416 52721
514,57311,57311 54461 56846 40859 56193
515,54461,54461 38062 53448 37132 15416
517,38062,38062 54461 39632 56193 37132
518,38062,38062 56193 54300 54461 53448
519,57311,57311 56193 58161 41141 40458
520,54461,54461 57311 40859 56846 53448
521,57311,57311 48797 38062 54461 51387
522,57311,57311 56193 58161 40458 40859
524,57311,57311 58161 54461 56846 45885
525,54300,54300 56193 52769 52721 37132
526,54461,54461 56846 39610 40859 51387
527,54461,54461 40859 53448 40645 43771
529,38062,38062 54461 56193 53448 57311
531,54461,54461 40859 56846 51387 57311
533,56193,56193 39632 38062 30773 41141
534,57311,57311 48797 54461 56193 38062
535,57311,57311 58161 40859 54461 56846
536,54461,54461 56846 51387 57311 40859
537,57311,57311 36637 40827 58161 40859
538,57311,57311 58161 40859 54461 48797
540,54461,54461 53448 52721 54899 54300
541,38062,38062 54300 52721 52769 30048
543,37132,37132 57311 56193 41141 54461
545,57311,57311 58161 56846 54461 12818
547,56193,56193 41141 8417 47844 39632
548,57311,57311 56193 40827 56094 47844
549,57311,57311 54461 58161 56846 40859
550,38062,38062 52095 33125 31606 50822
551,40859,40859 38062 43793 57311 56193
552,38062,38062 54300 52769 29769 28570
553,56193,56193 38062 41141 57311 54300
554,38062,38062 54461 56193 53448 56846
555,54461,54461 57311 37144 38062 48797
556,38062,38062 56193 40859 54461 57311
557,56193,56193 57311 37132 54461 41141
558,38062,38062 56193 52721 37132 54461
560,57311,57311 40827 58161 56193 12818
561,57311,57311 58161 54461 48797 56193
563,57311,57311 58161 56193 48797 12818
566,38062,38062 56193 54461 54300 53448
567,38062,38062 56193 52769 29769 54300
568,57311,57311 58161 48797 51387 56193
570,51387,51387 40859 56846 54461 39610
571,36637,36637 33125 56084 50304 47098
575,54768,54768 52726 33125 52978 51387
577,38062,38062 48797 54461 57311 56846
579,38062,38062 54300 52769 37132 56193
581,38062,38062 54300 29769 56086 37132
586,57311,57311 40859 54461 56846 51387
587,57311,57311 56193 58161 40827 40859
588,56193,56193 57311 58161 41141 40859
590,54461,54461 40645 40859 46510 56846
592,57311,57311 40859 58161 40827 51387
593,54461,54461 53448 57311 45885 56193
594,38062,38062 54461 56193 57311 53448
595,54461,54461 56846 40859 53448 54591
596,56193,56193 40827 37132 56086 41141
597,38062,38062 54461 37132 15416 56193
598,40859,40859 54461 36637 56846 47098
599,54461,54461 40859 56846 39610 53448
601,54461,54461 53448 32550 46510 56084
602,38062,38062 56193 54461 57311 56846
603,57311,57311 56193 58161 40458 41141
604,56193,56193 57311 40859 54461 58161
605,56193,56193 30773 52721 44767 38062
606,57311,57311 58161 48797 40458 51387
607,57311,57311 40859 58161 54461 56846
610,57311,57311 58161 12818 40458 51387
613,57311,57311 58161 40859 51387 40827
614,56193,56193 38062 57311 40827 37132
616,38062,38062 54300 37132 53448 52769
617,54461,54461 57311 56193 45885 56846
618,57311,57311 45885 54461 48797 56846
619,38062,38062 54300 56193 57311 40859
620,57311,57311 56193 48797 38062 12818
622,57311,57311 54461 45885 56193 58161
624,38062,38062 43323 54277 44383 15416
625,38062,38062 54461 56193 57311 53448
628,56193,56193 38062 54461 57311 53448
630,38062,38062 53448 46193 54708 54461
631,38062,38062 56193 57311 54461 37144
633,57311,57311 40859 54461 38062 56193
634,54461,54461 53448 39610 52978 57514
635,53448,53448 38062 30048 54461 32916
636,53448,53448 52978 54461 38062 52808
638,57311,57311 58161 56193 40859 48797
639,54461,54461 53448 15416 32928 37132
641,40859,40859 57311 51604 57514 56846
642,54461,54461 53448 38062 37132 57311
643,38062,38062 54300 56193 37132 30773
645,54461,54461 53448 57311 56846 45885
646,54461,54461 56846 40859 57311 51387
648,36637,36637 40859 40827 56846 54461
651,38062,38062 54300 48484 55317 40859
652,54461,54461 56193 57311 56846 53448
653,54300,54300 52769 29769 52721 30048
654,57311,57311 58161 56193 40458 56846
656,40859,40859 51604 51387 57311 41091
657,38062,38062 53448 54461 55317 37132
658,57311,57311 56846 12818 48797 45885
659,57311,57311 56193 41141 58161 54461
661,38062,38062 55317 39625 49508 58095
662,54461,54461 40859 57311 51387 56846
664,37132,37132 15143 38062 53448 54461
665,53448,53448 38062 54461 52769 40859
666,33125,33125 54768 52978 37132 53448
668,54461,54461 45885 32928 57311 56846
669,38062,38062 56193 45885 37132 54300
670,54461,54461 38062 37132 45885 56193
673,54461,54461 40859 56846 56278 51387
674,57311,57311 56193 58161 40458 41141
675,53448,53448 54461 54300 56193 52721
676,54461,54461 53448 38062 43771 45885
677,54461,54461 53448 39610 32373 51290
679,57311,57311 56193 37132 40827 40859
680,38062,38062 56193 37132 54461 45885
681,38062,38062 54300 43811 28570 49820
682,56193,56193 41141 57311 30773 54300
683,40859,40859 41091 39525 51387 56610
685,53448,53448 39525 54461 40859 40645
687,54461,54461 57311 56193 56846 58161
689,56193,56193 38062 37132 53448 54300
690,57311,57311 51387 56846 58161 48797
693,56193,56193 57311 54461 58161 37132
694,38062,38062 43658 40859 57311 56193
698,54461,54461 40859 56846 57311 51387
699,57311,57311 40859 58161 51387 48797
701,38062,38062 52095 54461 53448 37132
702,38062,38062 56193 52721 52769 30773
703,54461,54461 40859 56846 39610 57514
705,54461,54461 53448 52978 40859 56846
706,56193,56193 57311 41141 40859 48484
709,38062,38062 56193 54300 30773 29769
710,56193,56193 57311 54461 58161 37132
713,56193,56193 38062 54300 30773 28570
714,54461,54461 57311 58161 53448 37132
715,56846,56846 54461 52808 40340 43771
720,57311,57311 58161 51387 40827 40859
721,57311,57311 54461 40859 51387 48797
722,37132,37132 56193 54461 39632 41141
723,56193,56193 57311 41141 39632 48797
724,56193,56193 38062 54461 53448 52721
726,56193,56193 57311 54461 37144 40859
727,54461,54461 53448 40859 37132 37628
728,57311,57311 56193 58161 41141 48797
730,54461,54461 56193 37132 38062 45885
733,57311,57311 51387 58161 40859 51604
734,38062,38062 54461 53448 57311 56193
735,38062,38062 52769 56193 54461 52721
736,57311,57311 37132 40859 40827 58161
737,57311,57311 56193 54461 58161 56846
742,56193,56193 38062 30773 52769 37132
744,56193,56193 38062 54461 15416 52721
747,38062,38062 56193 54300 39632 41141
749,56193,56193 57311 41141 54461 58161
750,57311,57311 58161 40859 48797 51387
752,38062,38062 30773 56193 53448 54300
754,38062,38062 56193 29769 28570 54300
755,54461,54461 57311 48797 56846 37144
756,56193,56193 57311 54461 37144 48484
757,57311,57311 58161 56193 40859 41141
759,38062,38062 57311 40859 51387 56278
760,57311,57311 48484 37144 56193 40859
762,56193,56193 57311 54461 38062 41141
763,57311,57311 56193 40859 41141 48484
764,57311,57311 51387 58161 40859 51604
765,56193,56193 57311 41141 58161 40827
767,38062,38062 54300 30773 56193 48484
769,38062,38062 54461 52721 53448 52769
770,38062,38062 54461 53448 39610 55317
773,57311,57311 56193 58161 41141 40827
774,54461,54461 56846 40859 53448 51290
776,57311,57311 58161 56193 47844 41141
777,54461,54461 52978 53448 51387 51290
778,38062,38062 54461 53448 56193 52721
779,57311,57311 58161 54461 45885 56193
782,54461,54461 57311 45885 56846 32928
784,57311,57311 40859 51387 58161 48797
785,38062,38062 54461 53448 56193 52721
786,38062,38062 56193 54461 15416 53448
787,57311,57311 58161 56846 40859 48797
788,57311,57311 45885 56846 58161 54461
789,54461,54461 57311 56846 48797 45885
791,56193,56193 38062 41141 57311 39632
792,56193,56193 57311 58161 41141 40859
794,54461,54461 56846 51387 40859 56610
795,57311,57311 51387 58161 47844 40859
796,56193,56193 57311 41141 58161 40827
797,38062,38062 56193 54300 37132 53448
799,56193,56193 54461 38062 53448 15416
800,56193,56193 38062 57311 54461 41141
802,57311,57311 56193 58161 41141 56846
805,54461,54461 40859 53448 56846 57311
806,38062,38062 52769 52721 37132 15416
807,56193,56193 30773 51532 52721 42478
808,38062,38062 30773 56193 54461 53448
809,56193,56193 38062 30773 42478 29769
810,38062,38062 29769 56193 54261 54300
815,56193,56193 41141 29769 38062 54300
818,54461,54461 38062 56193 45885 56846
820,57311,57311 56193 58161 54461 41141
821,54461,54461 38062 57311 40859 53448
822,38062,38062 56193 54461 37144 30773
823,57311,57311 40827 58161 56193 37132
824,54461,54461 57311 53448 48797 40859
825,57311,57311 58161 56193 41141 40458
826,57311,57311 40859 51387 58161 40458
827,36637,36637 38062 57311 37132 45885
828,57311,57311 54461 37132 58161 41141
831,38062,38062 54461 56193 53448 57311
832,57311,57311 58161 54461 56846 56193
833,38062,38062 30773 52721 29769 56193
834,56193,56193 38062 57311 40859 37132
838,56193,56193 38062 37144 57311 30773
842,38062,38062 15416 52721 28570 56193
843,56193,56193 41141 57311 39632 37132
844,54461,54461 37144 38062 56846 45885
845,38062,38062 57311 56193 45885 48797
846,57311,57311 56193 54461 38062 56846
847,54461,54461 53448 43771 15416 56193
848,56193,56193 38062 57311 36637 45885
849,38062,38062 56193 54300 29769 29756
850,57311,57311 56193 54461 56846 58161
851,57311,57311 54461 56193 58161 41141
852,38062,38062 52721 54300 52769 30773
853,57311,57311 56193 40827 58161 40859
854,57311,57311 58161 56193 48797 56846
855,57311,57311 58161 48797 12818 45885
856,38062,38062 30773 54899 38554 28570
858,52095,52095 38062 33125 32169 39625
859,57311,57311 56193 54461 40859 58161
860,56193,56193 57311 38062 41141 54461
861,57311,57311 56193 58161 12818 40458
862,56193,56193 57311 41141 40827 47844
863,57311,57311 56193 40859 58161 40827
866,52095,52095 38062 30732 39625 33125
868,57311,57311 56193 58161 41141 40859
870,56193,56193 57311 48797 54461 37132
872,38062,38062 56193 52721 54300 52769
874,57311,57311 58161 48797 54461 56846
875,56193,56193 57311 58161 41141 40827
876,57311,57311 40827 58161 51387 12818
877,57311,57311 56193 12818 47844 58161
878,57311,57311 54461 40859 56846 58161
880,56193,56193 57311 40827 41141 47844
881,54461,54461 56846 57311 40859 57514
883,54461,54461 56846 40859 51290 53448
885,57311,57311 40859 58161 40458 51387
886,57311,57311 56193 41141 58161 48484
887,57311,57311 40859 58161 56846 40458
888,54461,54461 53448 56846 43771 54708
889,38062,38062 54300 28570 29769 56193
890,54461,54461 57311 38062 56846 40859
891,57311,57311 40859 54461 56846 58161
893,57311,57311 58161 51387 40859 40458
894,40859,40859 57311 51387 39610 37144
895,57311,57311 40859 54461 38062 39610
896,38062,38062 48484 30773 56193 54300
897,54461,54461 57311 32928 56846 45885
898,56193,56193 38062 54300 37132 57311
899,56193,56193 54461 57311 56846 41141
900,56193,56193 57311 41141 37132 38062
901,38062,38062 43658 54277 46193 40340
905,40859,40859 51387 57311 54461 56846
906,57311,57311 54461 56193 53448 56846
907,57311,57311 51387 58161 40859 51604
910,54461,54461 57311 48797 56846 45885
911,56193,56193 54300 30773 41141 39632
912,54461,54461 56846 51387 40859 39610
915,57311,57311 58161 36637 40827 12818
916,57311,57311 40859 38062 58161 48797
918,57311,57311 58161 40859 54461 56846
919,38062,38062 37132 56193 54461 39632
920,38062,38062 52769 30048 52721 55317
922,54461,54461 57311 38062 56846 40859
924,38062,38062 55317 54461 57895 39610
925,38062,38062 54461 56193 57311 53448
926,52978,52978 53448 54461 40859 52721
927,38062,38062 56193 30773 52769 54300
928,57311,57311 56193 37144 40458 41141
929,57311,57311 56193 54461 58161 56846
930,38062,38062 54461 45885 48797 57311
931,57311,57311 54461 48797 45885 56846
932,56193,56193 57311 54461 45885 58161
934,57311,57311 40859 58161 51604 56846
936,38062,38062 56193 54461 15416 37132
937,37132,37132 56193 40827 56086 38062
939,57311,57311 40827 51387 58161 40859
940,54461,54461 45885 56193 38062 56846
941,40859,40859 37132 57311 43793 38062
943,54461,54461 38062 57311 37132 40859
944,40827,40827 48478 56094 47844 57311
946,56193,56193 57311 41141 40827 37132
947,57311,57311 58161 56193 12818 40458
949,38062,38062 54300 29769 56193 37132
950,57311,57311 51387 40859 41091 56846
953,57311,57311 51387 40859 58161 51604
954,54461,54461 40859 46510 56846 53448
955,56193,56193 54461 38062 37144 56846
957,56193,56193 57311 54461 38062 37144
958,57311,57311 56193 58161 48797 41141
959,57311,57311 58161 56193 40827 41141
960,57311,57311 58161 48797 40859 56846
962,54461,54461 43771 56846 53448 39610
963,40859,40859 54461 57311 56846 57514
964,57311,57311 58161 54461 48797 56846
965,57311,57311 58161 56846 48797 54461
967,56846,56846 54461 57311 40859 51604
968,54461,54461 56846 40859 51387 57311
971,38062,38062 56193 54461 41141 39632
973,57311,57311 58161 40859 48797 51387
974,54461,54461 53448 39610 38062 40859
975,33125,33125 37132 36637 52978 40600
977,54461,54461 38062 53448 56193 56846
981,40859,40859 54461 57311 56193 37144
982,57311,57311 54461 56193 37144 56846
983,57311,57311 56193 38062 40859 54461
986,37132,37132 56193 38062 57311 40827
987,56193,56193 30773 38062 42478 41141
989,38062,38062 54300 37132 56086 56193
990,38062,38062 56193 54461 52721 52769
991,54461,54461 56846 39610 40645 57351
992,57311,57311 56193 40827 58161 12818
993,38062,38062 54461 39610 48797 37144
994,54461,54461 57311 45885 56193 48797
997,57311,57311 40859 56846 58161 54461
998,38062,38062 52769 52721 53448 30048
999,54461,54461 40859 57311 56846 51387
1000,54461,54461 57311 56846 45885 38062
1001,40859,40859 51387 57311 54768 58161
1003,38062,38062 54300 56193 30773 52721
1004,57311,57311 58161 40458 12818 40859
1005,57514,57514 54461 56846 51387 57351
1006,57311,57311 56193 58161 54461 37132
1008,29769,29769 38062 37132 33125 52978
1009,53448,53448 54461 43771 52808 58545
1011,56193,56193 30773 37132 38062 39632
