user_id,top1,top5
194,51813,51813 46895 50844 54245 54954
195,37114,37114 53644 47372 54591 56435
196,43760,43760 39099 32006 32236 43389
198,38265,38265 57782 53766 51813 55828
199,39099,39099 46895 40791 37564 43390
200,44305,44305 54768 58323 43833 38062
201,46895,46895 32284 48760 56465 51813
204,55828,55828 52879 54668 55603 53766
205,53661,53661 54420 54245 54768 52766
207,40828,40828 42587 39625 29756 6135
209,40878,40878 45885 56453 40883 29419
210,37564,37564 40878 40938 40979 16048
211,56360,56360 52879 57289 53766 55158
212,52570,52570 51177 52879 55945 39625
213,54853,54853 51077 54668 32929 54262
214,53002,53002 15328 51077 51434 38342
215,55828,55828 51077 54668 47337 32929
218,54668,54668 40255 58379 52879 55828
219,55275,55275 57969 55040 40255 56846
221,39099,39099 41678 38820 39439 52879
222,40255,40255 54668 52130 54965 46476
223,15849,15849 55752 47372 55492 47090
225,40255,40255 55996 55752 54668 53497
227,56360,56360 38265 56329 54668 54809
230,12913,12913 54668 51434 3507 54609
231,56360,56360 15328 23551 55609 46895
232,48914,48914 53353 38265 53120 40878
233,42587,42587 43363 45002 25623 32372
234,38265,38265 15849 48649 54934 44960
235,47372,47372 37564 52735 55659 29419
236,46448,46448 37114 34535 43345 43334
237,39439,39439 40828 35353 53002 44334
238,52879,52879 40255 46895 46610 35472
240,26903,26903 47337 55828 32929 15328
241,40878,40878 13097 46651 26903 57478
242,46895,46895 54668 51813 39099 38265
245,46895,46895 38265 57782 51813 55603
247,46895,46895 15849 40255 58435 57569
248,56360,56360 52879 55609 53766 43389
249,46895,46895 38265 51813 55007 50844
252,53931,53931 32284 54262 32929 57311
253,46851,46851 44334 28856 52601 38481
255,53002,53002 48649 48390 40979 44960
256,15328,15328 30545 40390 54668 55527
257,54668,54668 15328 38265 16183 38594
258,54254,54254 52657 46964 50370 43105
260,55752,55752 37564 40255 15849 51813
261,46851,46851 40878 36807 40060 54668
262,40255,40255 48914 53661 48649 55609
264,56360,56360 54668 46895 57875 40255
265,15328,15328 16183 44546 26903 15849
266,47372,47372 37564 44334 33868 12762
267,38265,38265 55752 47372 37564 51813
269,40878,40878 15328 44546 26903 50049
270,40878,40878 51130 12229 40979 40060
271,15328,15328 15849 15449 54668 44546
272,54639,54639 54668 54965 40255 46895
273,37564,37564 39099 46895 48160 50844
275,55828,55828 50233 53002 35353 44546
281,38062,38062 47372 32226 37564 31628
282,47372,47372 52130 48914 44496 53002
283,58351,58351 7214 40878 58296 52551
284,56360,56360 40091 48649 40127 49918
287,38265,38265 54668 51077 55828 58351
288,38062,38062 37114 52471 37601 51592
290,47372,47372 55752 54668 37564 46430
291,39108,39108 37564 54668 56329 45710
292,13097,13097 37564 15849 46610 55439
293,49900,49900 39888 40878 47372 30048
294,49097,49097 54668 53931 48914 16048
296,39099,39099 54668 52879 56053 32284
297,15328,15328 32929 55828 54668 26903
298,47337,47337 55609 13097 37675 37201
300,47372,47372 38062 57847 51540 37121
302,54254,54254 37114 39718 32226 31667
304,53002,53002 39625 39439 40791 30048
305,47372,47372 46430 57207 54668 52657
306,45826,45826 53726 52124 35472 39625
307,53661,53661 54965 48649 55603 54954
308,57311,57311 15449 54668 58296 39862
309,35353,35353 46610 51875 53002 42391
311,58351,58351 47388 56329 19668 44143
312,32284,32284 39099 51077 54668 46476
313,56360,56360 56329 46895 55143 54668
314,46895,46895 38820 40791 53002 30048
315,46895,46895 38265 52657 55040 39099
316,46895,46895 39099 54254 51584 55609
318,56846,56846 54668 53766 49348 55141
319,45826,45826 53726 47304 40791 44516
320,47943,47943 40878 48122 47297 47296
321,46895,46895 49918 38265 38820 40791
322,40060,40060 42933 39498 40979 52428
323,57753,57753 53002 37564 40165 40645
324,38265,38265 45694 55603 56360 56846
326,54668,54668 47372 51813 44767 43760
327,30732,30732 30751 39439 38062 32006
328,47372,47372 37564 9553 15849 35813
329,16391,16391 15849 56435 12305 15727
330,37564,37564 39852 52879 40791 49678
333,56329,56329 55603 56360 51077 52879
334,55828,55828 15328 54668 15449 50233
335,55459,55459 53726 45694 55434 51584
336,46895,46895 58534 56360 15849 15328
337,35905,35905 51813 39099 38265 26903
338,54591,54591 15727 56435 16048 40483
339,53661,53661 40255 56846 48649 55609
340,38265,38265 47372 54668 57847 38085
341,16048,16048 40878 58296 15328 44546
343,37636,37636 53644 56435 15727 36820
344,49918,49918 51773 45544 45875 44143
345,15849,15849 15328 40390 53497 55996
346,54668,54668 56727 32284 55945 58093
348,37601,37601 53399 39888 32284 51830
349,29756,29756 41055 39625 39439 29301
350,54668,54668 55828 49097 15328 44546
351,55609,55609 48649 54668 49097 56846
352,40878,40878 56300 26903 12980 36977
353,56360,56360 51077 54668 57782 44546
354,40255,40255 46895 51813 54668 53766
356,40878,40878 51813 51820 39888 52916
357,55007,55007 56300 40878 38265 54668
358,47372,47372 55752 37564 54697 15849
359,55459,55459 46895 15849 15727 43978
360,32249,32249 58262 17321 33877 34367
361,40878,40878 49918 48015 58351 58296
362,46895,46895 39099 51918 52130 51563
363,37564,37564 35867 52122 30048 20250
365,56435,56435 15849 37564 58379 39014
366,38265,38265 47372 39746 51813 54668
367,32006,32006 46895 39625 50365 51387
368,48649,48649 37480 53002 53931 49918
369,37564,37564 51813 46895 50844 39108
370,46895,46895 44278 52095 50370 51200
371,55127,55127 55508 54768 40120 40253
372,38265,38265 58351 56329 47337 55828
374,50233,50233 38265 15328 48914 57753
375,39099,39099 32167 39621 40815 46476
376,51813,51813 46895 47372 57782 40255
377,39108,39108 15849 37564 40483 36820
378,38265,38265 56360 55609 43978 54668
379,40255,40255 53828 39763 55609 46895
380,53952,53952 52252 52601 49918 39439
382,30048,30048 29756 35353 42373 28307
383,41592,41592 45826 39625 43373 56329
384,51833,51833 57011 56360 58351 57497
387,30052,30052 31601 32169 30617 29756
390,54591,54591 56435 36820 40483 54668
394,48914,48914 54668 53644 40255 52879
395,51130,51130 40060 37564 39108 40877
396,53766,53766 39099 55828 40815 55603
398,39099,39099 49918 41678 56846 44515
399,52850,52850 54668 38265 39852 51813
401,46651,46651 47372 49918 40972 53661
402,47372,47372 40972 18248 18292 57402
404,46895,46895 38265 43390 46651 45139
405,40878,40878 52601 55007 57478 56446
406,55508,55508 53081 50583 54668 54965
408,58296,58296 41662 15328 15849 40878
409,51813,51813 56360 46895 55095 55007
411,47372,47372 39108 46521 35648 37564
412,46895,46895 51813 39099 37564 44767
413,15849,15849 58296 55828 41164 37636
415,55459,55459 56329 56360 56610 54668
416,46651,46651 39099 37564 56142 55752
419,15849,15849 47372 15328 16048 37564
420,55127,55127 54965 54768 57969 51813
421,47372,47372 41418 38265 37124 33868
424,55844,55844 40390 45544 49918 54842
425,47372,47372 30732 30052 31597 37114
426,35303,35303 56142 39099 12785 39862
431,37564,37564 40878 47372 39108 58296
432,30732,30732 47372 38297 30048 31628
433,55828,55828 52879 54668 57753 53601
434,45139,45139 45694 39099 53766 43389
436,40878,40878 40879 10527 52148 40827
437,15328,15328 37032 37564 44546 15849
438,40878,40878 40879 21570 58351 58296
440,56329,56329 55459 39108 52879 52570
441,47372,47372 46430 54668 54697 55752
443,46430,46430 58379 52130 52431 48914
445,38265,38265 35905 53661 55609 53766
446,44334,44334 54668 47372 38265 57847
447,53002,53002 56329 55828 37564 54668
448,52879,52879 58093 55648 38820 52570
450,40949,40949 44767 55609 40950 54609
451,39108,39108 58351 37564 56329 16048
452,53002,53002 40165 44546 50233 35353
453,57205,57205 46880 47090 46895 40878
455,47372,47372 54668 46430 40255 57402
456,40390,40390 54842 54668 37032 55828
457,54668,54668 53931 56053 52879 56058
458,53002,53002 37564 50233 15328 47372
459,15328,15328 54668 46895 56360 51813
461,47372,47372 37564 58379 47121 46790
462,54668,54668 39964 56142 39862 39099
463,56360,56360 56329 56846 55459 58351
465,53726,53726 57654 10640 55459 45737
466,53497,53497 40120 40253 40878 54934
468,46476,46476 39099 52850 38062 52879
469,39099,39099 51077 53766 55828 52879
470,39099,39099 49348 54262 55603 56846
471,35353,35353 16048 53002 44546 32929
472,38062,38062 53661 39503 38956 52124
474,40255,40255 55459 55603 56846 54668
476,47337,47337 44546 58296 35353 2036
477,38265,38265 56329 54668 48914 55459
478,46895,46895 38820 41662 33663 9147
479,23130,23130 39888 10797 31124 29756
480,52657,52657 44496 4274 34637 44456
481,47337,47337 56469 16183 41662 54349
482,47372,47372 38265 37564 38011 57207
483,37615,37615 37114 38554 37675 32006
485,15849,15849 55459 39108 37040 37564
486,33868,33868 47372 57207 33877 37124
487,16183,16183 15328 44546 47337 49918
489,56564,56564 58296 57569 10935 40878
490,15328,15328 45885 44546 50701 26262
492,8936,8936 37114 38183 45917 40120
494,38265,38265 47337 46441 48116 52656
495,37201,37201 29769 13097 30048 11045
496,48914,48914 53918 57289 52879 55143
498,47372,47372 57461 40483 53601 38122
502,39099,39099 38062 52978 39439 56469
503,40878,40878 39108 15328 44546 16183
504,40878,40878 38554 43760 40060 15849
507,52632,52632 36084 46448 52638 52174
509,55828,55828 54668 55603 53002 52879
510,57753,57753 16183 16048 49918 44546
513,47372,47372 52174 52130 44496 52879
514,49918,49918 44546 49097 56329 54668
515,39625,39625 38062 38817 39439 40791
517,15849,15849 55459 46895 56435 41091
518,39439,39439 56963 56291 33868 52570
519,52243,52243 39888 52428 49918 47372
520,40255,40255 54668 38265 47372 44334
521,54668,54668 40255 55459 56360 56329
522,58379,58379 54668 55828 15328 15449
524,46610,46610 55828 15328 37564 54410
525,44278,44278 39439 51918 32284 39625
526,52879,52879 55609 40255 51077 55828
527,41361,41361 43389 41620 39099 51520
529,46895,46895 54668 40255 41091 56846
531,55459,55459 32284 51813 55632 52850
533,30048,30048 37564 53002 47372 35353
534,16048,16048 15849 58296 29419 58329
535,44546,44546 15328 16183 26903 40878
536,56142,56142 54668 39099 55609 50583
537,53002,53002 56329 52879 51077 35353
538,48576,48576 48096 26903 35890 12762
540,42587,42587 39439 41630 43646 39621
541,46895,46895 43390 45694 53726 51813
543,55828,55828 53002 44334 35353 55609
545,55459,55459 15849 54591 55434 41091
547,31641,31641 31624 29769 38062 30732
548,57205,57205 58534 55609 40431 46895
549,16183,16183 26903 15328 58296 44546
550,55786,55786 56164 39503 53675 57449
551,51130,51130 42933 52428 39498 6308
552,51077,51077 55828 54668 50691 15328
553,15328,15328 40165 32929 38342 55828
554,55603,55603 53766 56360 57782 54461
555,30048,30048 17321 38820 35353 26903
556,55828,55828 52130 48914 54668 52431
557,38265,38265 47372 44334 45694 54668
558,40878,40878 15328 38395 55478 45885
560,40878,40878 30048 47372 16048 49918
561,44546,44546 15328 46610 40165 6135
563,38265,38265 55752 54934 54668 51813
566,15849,15849 37564 38085 47372 26903
567,15328,15328 44546 40878 35353 40165
568,38265,38265 16183 40878 26903 15449
570,54668,54668 39099 51077 40255 52850
571,52130,52130 54668 52122 37114 49517
575,54668,54668 51813 38062 51578 43760
577,55828,55828 56360 49097 54668 44546
579,46895,46895 34777 56435 54668 41091
581,40791,40791 43874 45139 45454 31624
586,39498,39498 17872 5384 6308 17871
587,15328,15328 49918 47337 26903 44546
588,15328,15328 15849 58296 3507 16183
590,54668,54668 40255 57402 46476 56317
592,47388,47388 47372 52174 45544 40972
593,30048,30048 4305 37564 40878 15328
594,57753,57753 15449 58351 48015 39862
595,39099,39099 54965 46895 51918 54825
596,15328,15328 37564 40878 55828 32929
597,39108,39108 55459 45826 47372 55434
598,39718,39718 38731 54799 38062 56848
599,54591,54591 39852 40255 42869 53828
601,30732,30732 42587 31667 54254 31056
602,15328,15328 53002 46610 37564 44546
603,15328,15328 44546 54668 47337 15849
604,58296,58296 54668 15849 44546 58351
605,55459,55459 41091 54668 58351 51813
606,26903,26903 47337 56360 40878 57875
607,55459,55459 51833 55434 53726 56329
610,47337,47337 26903 55828 15328 41662
613,44767,44767 45544 48914 49097 49918
614,54668,54668 15328 56329 49097 44546
616,55609,55609 55828 52879 54668 58379
617,53002,53002 55828 40165 51077 47337
618,39108,39108 56329 55459 51813 40390
619,39439,39439 44334 20250 30048 47337
620,55459,55459 39108 37564 53828 40255
622,55828,55828 51077 26903 56727 15328
624,56846,56846 54668 51773 38062 58141
625,56360,56360 54668 49097 56846 55007
628,55752,55752 51813 35905 48914 35867
630,32132,32132 30732 41055 38064 42587
631,42391,42391 30048 49900 32569 55828
633,39099,39099 56846 52850 54668 55648
634,56360,56360 51077 54668 55609 33214
635,39439,39439 41630 39099 54276 41034
636,54461,54461 39621 39099 51798 53766
638,37564,37564 15328 46610 32855 53002
639,49918,49918 56329 40878 44546 54668
641,48914,48914 52879 49678 51686 49517
642,56360,56360 55007 58351 46895 54668
643,40791,40791 46448 46895 54751 44278
645,15328,15328 55527 40060 42391 46169
646,51813,51813 54668 40255 39099 53688
648,54799,54799 38062 52873 37114 39718
651,51918,51918 35472 51813 35905 52879
652,56360,56360 52879 58093 57764 32284
653,53002,53002 49918 47372 44496 50233
654,44546,44546 10500 29419 15328 37564
656,50574,50574 54768 52843 56330 52816
657,35353,35353 40828 46610 53002 42391
658,50844,50844 46895 38085 52657 37564
659,15328,15328 47337 58296 16183 44546
661,37124,37124 30732 43389 39625 32236
662,39099,39099 38951 51563 52130 37921
664,15328,15328 57753 53601 53002 37564
665,39108,39108 37564 53766 44334 56329
666,46895,46895 51918 40570 51813 54668
668,16183,16183 15328 39813 37564 44546
669,16048,16048 53931 29419 15328 52431
670,39439,39439 53002 39625 38062 49918
673,52879,52879 54668 39099 51077 42869
674,46895,46895 40828 40815 51813 38265
675,35353,35353 39439 49918 6135 53002
676,30048,30048 53002 50233 49918 57753
677,39621,39621 38062 54262 49517 54668
679,49678,49678 57705 40165 15328 52879
680,40165,40165 44546 53002 40878 58296
681,15328,15328 40165 53002 54668 58144
682,40878,40878 15328 44546 15849 49918
683,51813,51813 54668 39099 49348 55603
685,54668,54668 40120 40253 54853 39099
687,58351,58351 40878 58296 44546 16048
689,15328,15328 51077 55828 58296 32929
690,52879,52879 53644 35353 53002 56610
693,15328,15328 44546 49097 40390 56453
694,15328,15328 32929 54262 42391 55158
698,54262,54262 52879 39099 51918 42869
699,47372,47372 45710 32249 51922 47371
701,32237,32237 32274 31624 52657 32193
702,15328,15328 44546 40165 53002 15849
703,30545,30545 57311 40079 39620 39099
705,51813,51813 37681 44767 51796 52721
706,55828,55828 53002 35353 46610 52879
709,39099,39099 43104 41592 41360 43389
710,15328,15328 40165 39813 35353 53002
713,39439,39439 44334 43646 53766 41360
714,40165,40165 56329 53002 35353 48914
715,44777,44777 37114 41055 38062 38064
720,15449,15449 57753 57219 38085 55828
721,54668,54668 15449 15328 58296 3507
722,54668,54668 48015 55828 51077 15449
723,47337,47337 55828 15328 26903 58296
724,53002,53002 47337 38265 55828 35353
726,55488,55488 49594 44143 44515 38265
727,43702,43702 51144 37114 52130 55966
728,15328,15328 16183 40390 32929 58144
730,37564,37564 39108 56435 54591 40483
733,48914,48914 40390 47372 37564 55752
734,57121,57121 50365 4305 42391 35472
735,35353,35353 46610 53002 15328 47337
736,15328,15328 54668 55828 58296 47337
737,35813,35813 25432 47372 17321 6148
742,15328,15328 44546 35353 46610 40878
744,44546,44546 15328 35353 40878 46610
747,47337,47337 15328 55828 54349 32929
749,15328,15328 26903 55828 54668 3507
750,56329,56329 55609 55828 49097 35353
752,15328,15328 53002 35353 50233 55828
754,53002,53002 55828 49918 15328 50233
755,49918,49918 48290 14768 42428 54019
756,47372,47372 16183 47327 15328 37564
757,41360,41360 44334 32284 37480 39439
759,48914,48914 50233 54668 49918 55828
760,51813,51813 46895 38265 36749 45139
762,15328,15328 40390 58296 26903 44546
763,15328,15328 15849 40878 44546 40165
764,35353,35353 53002 55828 44546 46610
765,44546,44546 15328 3507 16183 40165
767,15328,15328 35353 46610 41662 55609
769,38265,38265 44334 48649 53766 46895
770,55828,55828 15328 56727 3507 51077
773,58296,58296 58351 40878 47337 21570
774,32929,32929 51077 30545 57311 38544
776,15449,15449 58296 54668 15328 15849
777,39621,39621 50785 47372 53143 38951
778,38062,38062 56963 49517 39439 31624
779,15328,15328 44546 15849 40165 38342
782,48015,48015 54668 15449 58296 39862
784,44546,44546 15328 53002 58296 3507
785,40878,40878 26903 58296 16048 15849
786,47372,47372 51160 55844 57847 55141
787,29419,29419 40878 49918 12980 58296
788,26903,26903 44546 15328 47337 40878
789,49918,49918 44546 35353 40165 57705
791,34320,34320 39643 7628 38265 53954
792,15328,15328 35353 44546 47337 40390
794,41662,41662 47337 56142 39995 46476
795,47844,47844 38594 55439 38265 53002
796,40878,40878 58351 58296 40879 26903
797,44767,44767 42391 41436 50304 46169
799,47372,47372 47118 46448 30692 35515
800,40878,40878 16183 58351 47337 26903
802,15328,15328 26903 40878 44546 39813
805,55127,55127 40120 54668 12913 40253
806,55670,55670 4305 39439 17874 4274
807,51813,51813 53353 42391 57162 57339
808,44546,44546 40878 53726 51683 46895
809,51077,51077 53353 15328 57619 50049
810,55828,55828 51077 56329 54668 52879
815,32787,32787 44996 56846 48649 40255
818,15328,15328 32929 3507 32234 16183
820,35905,35905 51813 55007 47372 38265
821,35353,35353 52879 41700 40828 48390
822,53002,53002 51077 55828 57753 50691
823,15328,15328 44546 49097 32929 38342
824,40165,40165 49918 42391 50233 50701
825,15328,15328 44546 40878 42391 15849
826,15328,15328 15849 44546 3507 40165
827,53002,53002 51077 53931 55828 57311
828,54254,54254 32929 52879 37921 56727
831,49348,49348 40340 54668 39099 37921
832,55752,55752 47372 52243 37564 49396
833,51077,51077 54276 52879 55828 56329
834,55609,55609 55007 52431 49918 58158
838,39108,39108 15849 56329 58351 35472
842,47372,47372 40972 47388 54591 37371
843,15449,15449 53931 54668 39862 52823
844,17321,17321 19872 15103 17452 37114
845,30048,30048 47337 15328 50233 35353
846,16048,16048 51130 39130 15727 58296
847,52879,52879 39099 53918 40791 37564
848,10469,10469 15849 37564 39108 47372
849,53002,53002 52879 40165 40979 40060
850,39130,39130 40979 55609 37605 52879
851,40390,40390 39108 39763 15328 37681
852,51683,51683 58386 18848 10797 29301
853,48942,48942 30680 48724 50368 50507
854,52879,52879 56360 55828 55609 54668
855,15328,15328 15449 32929 54410 53601
856,51918,51918 47872 52721 41164 52657
858,31624,31624 38062 31641 37114 32169
859,30048,30048 28564 29756 24334 24378
860,15849,15849 23551 15727 23549 56610
861,58296,58296 16048 39862 15849 12913
862,15849,15849 46895 40791 58435 43390
863,30048,30048 28564 29756 23995 4305
866,47943,47943 48454 28710 37615 30048
868,15328,15328 51434 3507 15849 57753
870,37564,37564 58296 15449 40165 16048
872,57478,57478 52601 40878 40827 42933
874,51130,51130 29419 47388 58351 21570
875,37564,37564 38085 54668 55752 58379
876,21718,21718 26903 38964 37450 19587
877,39099,39099 43760 52657 51918 37564
878,6148,6148 23995 28564 24416 24364
880,56846,56846 49918 51773 55609 52726
881,58296,58296 40878 54668 38395 15328
883,51813,51813 37564 39813 38062 51578
885,47372,47372 37564 54708 56245 39862
886,52879,52879 40390 35813 40791 37564
887,15328,15328 54668 48914 49918 35353
888,54668,54668 40255 46430 56023 57402
889,38265,38265 46895 56360 53766 57884
890,54668,54668 55609 58351 56360 56329
891,38265,38265 45694 57207 33868 53661
893,48649,48649 46651 54934 53152 54668
894,44334,44334 38481 47943 51130 57207
895,39888,39888 10797 7628 12401 49918
896,57011,57011 57502 52130 53644 55632
897,58351,58351 47372 33868 51490 49918
898,41662,41662 52431 15328 56727 15849
899,44546,44546 39130 26750 53497 55459
900,55996,55996 39014 15849 40255 58424
901,16391,16391 43389 49918 44515 2278
905,54668,54668 37564 40390 30545 47372
906,56245,56245 47372 47388 7240 40645
907,16048,16048 16117 56245 58296 56329
910,42391,42391 56360 15328 51077 55828
911,46895,46895 55603 38265 41678 53766
912,32787,32787 39621 39099 52721 46895
915,44334,44334 37124 47388 38481 57207
916,56846,56846 58021 51077 55828 56469
918,47372,47372 57847 40972 58304 39746
919,57207,57207 47372 51773 38265 45710
920,39108,39108 37114 16048 35648 33118
922,37564,37564 47372 57207 53002 53601
924,54668,54668 15328 32929 58296 52431
925,55828,55828 54842 55609 40390 56198
926,38062,38062 50370 53557 52678 52767
927,38265,38265 55609 55828 40390 54842
928,53601,53601 55609 33214 32929 52431
929,15328,15328 53002 54668 55828 48649
930,15328,15328 35353 56329 16183 55828
931,35353,35353 37032 39852 48914 35281
932,39108,39108 40878 58351 46626 56329
934,12762,12762 57242 37114 47372 50134
936,15328,15328 3507 58296 46610 40165
937,47372,47372 16048 15449 52823 56245
939,12762,12762 34101 8936 23995 10920
940,40878,40878 38265 47337 57875 46651
941,31624,31624 30732 38062 49396 38951
943,39710,39710 43390 55439 46610 58161
944,12639,12639 15849 35588 38265 51813
946,16281,16281 47943 16280 47372 13097
947,15449,15449 29419 47372 56245 58296
949,55603,55603 46895 53766 54245 44278
950,39099,39099 53766 46895 49348 55603
953,15449,15449 54668 38265 55828 26903
954,54668,54668 40255 46895 46651 55609
955,54668,54668 55996 56435 53497 57402
957,40878,40878 55609 36977 57121 55007
958,46208,46208 57705 37564 57700 37921
959,40878,40878 55007 39007 57478 46226
960,40878,40878 26903 57875 38265 46441
962,54668,54668 58296 55527 40878 54394
963,51796,51796 51830 51918 55786 38265
964,58351,58351 12703 15849 57205 12305
965,39108,39108 15849 16391 37564 25432
967,57969,57969 56360 40390 54668 55609
968,51077,51077 55603 54262 40255 54276
971,15328,15328 58296 53931 32929 30545
973,56329,56329 58296 55459 46626 40878
974,52850,52850 45692 51671 56291 52879
975,52721,52721 51813 38062 39099 54768
977,16048,16048 39130 10797 58296 57011
981,49678,49678 25432 52879 47372 57447
982,44546,44546 58296 40878 15328 51434
983,4274,4274 32929 53601 56245 4305
986,44334,44334 47372 50365 43213 30048
987,52657,52657 45594 52879 55828 46895
989,47372,47372 53002 44334 15328 32284
990,56329,56329 55828 53002 51077 54668
991,31624,31624 32236 41360 32373 32167
992,47372,47372 57207 33868 18481 35544
993,15328,15328 50233 37564 55828 46610
994,30048,30048 40340 18922 39099 55007
997,40878,40878 55007 48649 37061 52428
998,46226,46226 52130 12785 54668 53931
999,54668,54668 52823 52431 56142 55158
1000,32929,32929 55828 53931 54668 53002
1001,32569,32569 44334 57461 43760 28856
1003,39439,39439 40815 55648 40828 53766
1004,44546,44546 15328 58296 39813 16183
1005,55724,55724 12913 30545 37681 55693
1006,40878,40878 37061 10500 40879 15849
1008,31624,31624 38062 30732 47372 32257
1009,44334,44334 28856 30048 28564 41341
1011,47372,47372 47388 29419 16048 6570
